proximity_mode,average_degree,mean_shortest_path,num_nodes,dim,S,S_general,S_smallworld_general,mean_shortest_path_prediction,msp_prediction_error,relative_msp_prediction_error,intended_size,false_edge_number
delaunay_corrected,4.76,3.446530612244898,50,2,0.48741303349707815,1.063409692668184,1.3745934887966813,22.172852104174492,18.726321491929593,5.433383189865881,50,0
delaunay_corrected,5.0,3.263673469387755,50,2,0.46155312835654155,1.0320641702329127,1.3427016682032813,22.172852104174492,18.909178634786738,5.793832873340109,50,0
delaunay_corrected,4.84,3.6244897959183673,50,2,0.5125802626070646,1.1276765777355422,1.4610116828002984,22.172852104174492,18.548362308256124,5.117509871084178,50,0
delaunay_corrected,4.88,3.7053061224489796,50,2,0.5240094171111411,1.1575746376796834,1.5013838824533992,22.172852104174492,18.46754598172551,4.984081037147775,50,0
delaunay_corrected,5.04,3.3420408163265307,50,2,0.47263594484534294,1.0610650645712751,1.3817498351611819,22.172852104174492,18.83081128784796,5.634524628142098,50,0
delaunay_corrected,5.0,3.4359183673469387,50,2,0.48591223543088624,1.0865327895223436,1.4135646126732393,22.172852104174492,18.736933736827552,5.453253463438763,50,0
delaunay_corrected,4.76,3.5061224489795917,50,2,0.49584059186877083,1.0817964542894007,1.3983607376555534,22.172852104174492,18.6667296551949,5.324038143798313,50,0
delaunay_corrected,4.96,3.458775510204082,50,2,0.48914472357345334,1.0893770240714464,1.4158666629197385,22.172852104174492,18.71407659397041,5.41060746462444,50,0
delaunay_corrected,5.0,3.3951020408163264,50,2,0.4801399351763022,1.0736255337665541,1.3967724457372301,22.172852104174492,18.777750063358166,5.530835255497417,50,0
delaunay_corrected,4.8,3.5306122448979593,50,2,0.4993039720215213,1.093920194112462,1.4156804700902714,22.172852104174492,18.642239859276533,5.280171983263295,50,0
delaunay_corrected,5.504,7.128642570281125,250,2,0.45085494294650597,1.0577329854005932,2.2019031893501224,22.172852104174492,15.044209533893367,2.110389093796308,250,0
delaunay_corrected,5.536,7.172433734939759,250,2,0.453624539380761,1.0673198363304528,2.2229599685480497,22.172852104174492,15.000418369234733,2.091398669347305,250,0
delaunay_corrected,5.48,7.609188755020081,250,2,0.4812473522400889,1.1265711681597248,2.3443124922711793,22.172852104174492,14.56366334915441,1.9139574293706658,250,0
delaunay_corrected,5.496,7.0233574297188754,250,2,0.44419612598755215,1.0413533742632959,2.1675323981872996,22.172852104174492,15.149494674455617,2.1570160462504053,250,0
delaunay_corrected,5.456,7.778345381526105,250,2,0.49194575666147783,1.1490909379265457,2.390244654563798,22.172852104174492,14.394506722648387,1.8505872414505973,250,0
delaunay_corrected,5.416,7.156401606425703,250,2,0.4526105785438621,1.053328967961068,2.189587350433947,22.172852104174492,15.016450497748789,2.0983241751365074,250,0
delaunay_corrected,5.536,7.064385542168675,250,2,0.4467909716563297,1.05124133582616,2.189472477958344,22.172852104174492,15.108466562005816,2.1386809187891114,250,0
delaunay_corrected,5.552,7.093911646586346,250,2,0.4486583664641657,1.0571594577168224,2.202331441728329,22.172852104174492,15.078940457588146,2.125617178336901,250,0
delaunay_corrected,5.464,6.938473895582329,250,2,0.4388276199132294,1.0257683615285422,2.1339977882869046,22.172852104174492,15.234378208592162,2.1956381818041817,250,0
delaunay_corrected,5.48,7.609188755020081,250,2,0.4812473522400889,1.1265711681597248,2.3443124922711793,22.172852104174492,14.56366334915441,1.9139574293706658,250,0
delaunay_corrected,5.6177777777777775,9.696490967582282,450,2,0.45709696779276926,1.0834044579486868,2.739375721898678,22.172852104174492,12.47636113659221,1.286688264682936,450,0
delaunay_corrected,5.608888888888889,9.216560257362039,450,2,0.43447281714634195,1.028966008713855,2.6014005496524555,22.172852104174492,12.956291846812453,1.4057621807944214,450,0
delaunay_corrected,5.626666666666667,9.976065330363772,450,2,0.4702762296440159,1.1155232373194603,2.8209405852420937,22.172852104174492,12.19678677381072,1.2226049419191174,450,0
delaunay_corrected,5.644444444444445,9.68127691165553,450,2,0.4563797703184254,1.084268864442746,2.742582043326767,22.172852104174492,12.491575192518962,1.2902817785823317,450,0
delaunay_corrected,5.657777777777778,9.47177431328879,450,2,0.4465037231196705,1.0620574930433286,2.686890676366534,22.172852104174492,12.701077790885702,1.340939656159906,450,0
delaunay_corrected,5.626666666666667,9.356921554070775,450,2,0.4410895121276009,1.0462906043299394,2.645864766389043,22.172852104174492,12.815930550103717,1.3696738265939703,450,0
delaunay_corrected,5.644444444444445,9.317070032170255,450,2,0.43921089336917013,1.0434789786409766,2.6394068881434842,22.172852104174492,12.855782072004237,1.379809535359873,450,0
delaunay_corrected,5.608888888888889,10.018421182875526,450,2,0.47227290367961583,1.1184883047798027,2.827728094216533,22.172852104174492,12.154430921298966,1.2132082190829148,450,0
delaunay_corrected,5.671111111111111,9.482118287552586,450,2,0.4469913427427605,1.064469421055248,2.6934784041029762,22.172852104174492,12.690733816621906,1.3383859420190265,450,0
delaunay_corrected,5.657777777777778,9.284038604305865,450,2,0.43765377692682444,1.04100693695508,2.6336350444856538,22.172852104174492,12.888813499868627,1.388276594831359,450,0
delaunay_corrected,5.704615384615384,11.303676662320731,650,2,0.4433666759732059,1.0589518959946764,3.038891452729543,22.172852104174492,10.869175441853761,0.9615610713711124,650,0
delaunay_corrected,5.6984615384615385,11.017470664928291,650,2,0.432140753160811,1.031582664221135,2.960111588060032,22.172852104174492,11.1553814392462,1.0125174623570288,650,0
delaunay_corrected,5.704615384615384,11.799056536683656,650,2,0.4627970732502651,1.105360111026415,3.17206986104989,22.172852104174492,10.373795567490836,0.8792055140373608,650,0
