proximity_mode,average_degree,mean_shortest_path,num_nodes,dim,S,S_general,S_smallworld_general,mean_shortest_path_prediction,msp_prediction_error,relative_msp_prediction_error,intended_size,false_edge_number
delaunay_corrected,5.0,3.526530612244898,50,2,0.49872674199606293,1.1151868973001957,1.4508432232711794,15.708098084812292,12.181567472567394,3.4542639245127447,50,0
delaunay_corrected,5.08,3.498775510204082,50,2,0.49480157782294576,1.115226118414409,1.45362111383826,15.708098084812292,12.20932257460821,3.4895987293268913,50,0
delaunay_corrected,4.92,3.3191836734693876,50,2,0.46940345670277583,1.0411872345593813,1.3518539267051952,15.708098084812292,12.388914411342904,3.7325184834960794,50,0
delaunay_corrected,5.04,3.373061224489796,50,2,0.47702289303882683,1.0709137388394014,1.3945750656780662,15.708098084812292,12.335036860322496,3.656926465124651,50,0
delaunay_corrected,5.0,3.4653061224489794,50,2,0.49006829161418675,1.0958260136665117,1.4256549728671657,15.708098084812292,12.242791962363313,3.5329611669953027,50,0
delaunay_corrected,4.84,3.396734693877551,50,2,0.48037082718648555,1.0568158198102682,1.3692048675973068,15.708098084812292,12.31136339093474,3.624470116292972,50,0
delaunay_corrected,5.0,3.4448979591836735,50,2,0.48718214148689476,1.089372385788617,1.4172588893991613,15.708098084812292,12.263200125628618,3.5598152023448004,50,0
delaunay_corrected,4.72,3.67265306122449,50,2,0.5193915769074738,1.1284073377848445,1.4568562941395535,15.708098084812292,12.035445023587801,3.277043821714838,50,0
delaunay_corrected,5.12,3.2285714285714286,50,2,0.45658895013759926,1.033142857142857,1.3478335257869816,15.708098084812292,12.479526656240864,3.8653401147648694,50,0
delaunay_corrected,4.96,3.349387755102041,50,2,0.47367495889116806,1.0549242222716886,1.3710882506395297,15.708098084812292,12.35871032971025,3.6898416168401305,50,0
delaunay_corrected,5.266666666666667,5.934407158836689,150,2,0.48454231550231774,1.1119867860568446,1.9676966167445027,15.708098084812292,9.773690925975604,1.6469532110586633,150,0
