proximity_mode,average_degree,mean_shortest_path,num_nodes,dim,S,S_general,S_smallworld_general,mean_shortest_path_prediction,msp_prediction_error,relative_msp_prediction_error,intended_size,false_edge_number
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.52,4.580408163265306,50,2,0.6477675345694234,1.2153196211385566,1.4734742055356966,26.7081349875043,22.127726824238994,4.8309508750120775,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.32,4.671836734693877,50,2,0.6606974871396916,1.203848114498741,1.4330282683525026,26.7081349875043,22.036298252810425,4.716838259600345,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.52,4.542040816326531,50,2,0.6423415723301144,1.2051396136187718,1.4611317910533979,26.7081349875043,22.16609417117777,4.880205851849887,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.888888888888889,11.401947764497566,252,2,0.7182551963478431,1.4164183487399065,2.8005157094837543,26.7081349875043,15.306187223006736,1.3424186410207795,252,0
lattice,3.6587301587301586,10.482798962878643,252,2,0.6603542642776833,1.2631129181862786,2.459097941300685,26.7081349875043,16.22533602462566,1.5478057036181183,252,0
lattice,3.6587301587301586,10.482798962878643,252,2,0.6603542642776833,1.2631129181862786,2.459097941300685,26.7081349875043,16.22533602462566,1.5478057036181183,252,0
lattice,3.7698412698412698,10.448554986403591,252,2,0.6581970965239944,1.2779606878765402,2.5075963493692686,26.7081349875043,16.25958000110071,1.5561558533461173,252,0
lattice,3.8492063492063493,11.095996964522861,252,2,0.6989821075346446,1.3713605615944668,2.704787008964133,26.7081349875043,15.61213802298144,1.4070063350682231,252,0
lattice,3.888888888888889,10.922089420097388,252,2,0.6880269619711276,1.3568074666482786,2.6826541949797207,26.7081349875043,15.786045567406914,1.4453320202963653,252,0
