proximity_mode,average_degree,mean_shortest_path,num_nodes,dim,S,S_general,S_smallworld_general,mean_shortest_path_prediction,msp_prediction_error,relative_msp_prediction_error,intended_size,false_edge_number
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.72,4.717551020408163,50,2,0.6671624634248258,1.2867763596225514,1.5842336364722465,26.7081349875043,21.99058396709614,4.661440622891983,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.24,4.693061224489796,50,2,0.6636990832720754,1.1946583498897356,1.4102773943285694,26.7081349875043,22.015073763014506,4.690983711896464,50,0
lattice,3.8174603174603177,10.719091886422564,252,2,0.6752393193315313,1.319304333750322,2.596857355452583,26.7081349875043,15.989043101081737,1.4916415747246654,252,0
lattice,3.6746031746031744,10.475463226459242,252,2,0.6598921563193677,1.2649640676274292,2.4655783742403967,26.7081349875043,16.23267176104506,1.5495898758962838,252,0
lattice,3.9206349206349205,10.57553911338772,252,2,0.6661963446300099,1.3191082828027254,2.613085051853981,26.7081349875043,16.132595874116582,1.5254632129055348,252,0
lattice,3.6507936507936507,10.486277113767153,252,2,0.6605733671889537,1.2621608448492811,2.455795620938141,26.7081349875043,16.22185787373715,1.5469606322380995,252,0
lattice,3.6587301587301586,10.482798962878643,252,2,0.6603542642776833,1.2631129181862786,2.459097941300685,26.7081349875043,16.22533602462566,1.5478057036181183,252,0
lattice,3.6587301587301586,10.482798962878643,252,2,0.6603542642776833,1.2631129181862786,2.459097941300685,26.7081349875043,16.22533602462566,1.5478057036181183,252,0
