proximity_mode,average_degree,mean_shortest_path,num_nodes,dim,S,S_general,S_smallworld_general,mean_shortest_path_prediction,msp_prediction_error,relative_msp_prediction_error,intended_size,false_edge_number
delaunay_corrected,4.96,3.3983673469387754,50,2,0.48060171919666894,1.070350849943222,1.3911382859888768,22.16906801811499,18.770700671176215,5.5234466303605245,50,0
delaunay_corrected,4.84,3.4081632653061225,50,2,0.48198707125776913,1.0603715567670922,1.3738116611917222,22.16906801811499,18.76090475280887,5.504696604117573,50,0
delaunay_corrected,4.84,3.4106122448979592,50,2,0.48233340927304413,1.0611335004006972,1.3747988312476682,22.16906801811499,18.758455773217033,5.5000259268048985,50,0
delaunay_corrected,5.0,3.400816326530612,50,2,0.48094805721194395,1.0754325495723647,1.3991233491082715,22.16906801811499,18.76825169158438,5.518748997165354,50,0
delaunay_corrected,4.8,3.4840816326530613,50,2,0.49272354973129545,1.0795032112073961,1.3970229471318563,22.16906801811499,18.68498638546193,5.362958838376491,50,0
delaunay_corrected,4.96,3.463673469387755,50,2,0.4898373996040034,1.0909196868385995,1.417871666454673,22.16906801811499,18.705394548727238,5.40044975776358,50,0
delaunay_corrected,5.0,3.434285714285714,50,2,0.4856813434207029,1.086016499292112,1.412892925995799,22.16906801811499,18.734782303829277,5.455219472828825,50,0
delaunay_corrected,4.84,3.4179591836734695,50,2,0.4833724233188693,1.0634193313015126,1.3777603414155069,22.16906801811499,18.75110883444152,5.4860540535445095,50,0
delaunay_corrected,5.0,3.5395918367346937,50,2,0.5005738780775297,1.1193172191420482,1.456216716690702,22.16906801811499,18.629476181380298,5.263170738512653,50,0
delaunay_corrected,4.88,3.3379591836734694,50,2,0.47205871481988454,1.0428117852990142,1.352535513406466,22.16906801811499,18.831108834441523,5.641503624893828,50,0
delaunay_corrected,5.464,7.07370281124498,250,2,0.4473802474934052,1.045760300006379,2.1755888083410793,22.16906801811499,15.095365206870012,2.134011791232322,250,0
delaunay_corrected,5.536,7.059020080321285,250,2,0.4464516300536,1.050442908950092,2.1878095546968273,22.16906801811499,15.110047937793706,2.1405305220644713,250,0
delaunay_corrected,5.44,7.927839357429719,250,2,0.5014005858680728,1.169457078497593,2.4319665576366054,22.16906801811499,14.241228660685273,1.796356865800875,250,0
delaunay_corrected,5.416,7.204562248995984,250,2,0.45565652502584914,1.0604175863372847,2.2043226796622526,22.16906801811499,14.964505769119008,2.0770874415311544,250,0
delaunay_corrected,5.528,6.928963855421687,250,2,0.4382261521622833,1.0303441478004205,2.1456863189683872,22.16906801811499,15.240104162693305,2.1994780865783308,250,0
delaunay_corrected,5.496,7.0740883534136545,250,2,0.44740463132114633,1.0488752495341613,2.183188859046476,22.16906801811499,15.094979664701338,2.1338409856610205,250,0
delaunay_corrected,5.408,7.84655421686747,250,2,0.4962596621859999,1.154057152704537,2.398647195004822,22.16906801811499,14.32251380124752,1.8253252836077907,250,0
delaunay_corrected,5.528,6.981847389558233,250,2,0.4415708005340983,1.0382079844503922,2.16206271781577,22.16906801811499,15.187220628556759,2.17524385469527,250,0
delaunay_corrected,5.48,7.11659437751004,250,2,0.4500929483295979,1.0536405784257954,2.192549250485717,22.16906801811499,15.052473640604951,2.115123167364152,250,0
delaunay_corrected,5.536,7.127421686746988,250,2,0.4507777274919926,1.0606216563701454,2.2090093368750856,22.16906801811499,15.041646331368003,2.1103909649876673,250,0
delaunay_corrected,5.635555555555555,9.501806483543678,450,2,0.4479194532024025,1.0633305512073377,2.6892891181672636,22.16906801811499,12.667261534571313,1.333142445755966,450,0
delaunay_corrected,5.613333333333333,10.170660727542687,450,2,0.4794495446395426,1.1359345962685365,2.872016793691304,22.16906801811499,11.998407290572304,1.1797077507540865,450,0
delaunay_corrected,5.608888888888889,9.118713189804504,450,2,0.4298602621470652,1.018042051862533,2.5737829343796936,22.16906801811499,13.050354828310487,1.4311618927659544,450,0
delaunay_corrected,5.622222222222222,9.862271714922048,450,2,0.4649119471683774,1.1023632090582358,2.7874874295898477,22.16906801811499,12.306796303192943,1.2478662785747652,450,0
delaunay_corrected,5.693333333333333,9.277535263548627,450,2,0.4373472065035038,1.0435413503933015,2.6413038307148535,22.16906801811499,12.891532754566365,1.3895428460635564,450,0
delaunay_corrected,5.608888888888889,9.185270972531551,450,2,0.43299782611420096,1.0254727737510803,2.5925690593259807,22.16906801811499,12.98379704558344,1.4135453471553903,450,0
delaunay_corrected,5.626666666666667,9.731224944320713,450,2,0.45873434315872397,1.0881451948728056,2.751706858414643,22.16906801811499,12.437843073794278,1.278137453913568,450,0
delaunay_corrected,5.64,9.412036624597873,450,2,0.44368766146861993,1.0536998144152532,2.6650961448710477,22.16906801811499,12.757031393517119,1.3553954263392127,450,0
delaunay_corrected,5.653333333333333,9.238366740905716,450,2,0.43550078463884645,1.035478863589374,2.619490785896206,22.16906801811499,12.930701277209275,1.3996739510193517,450,0
delaunay_corrected,5.591111111111111,9.754753773818361,450,2,0.45984350281813524,1.0873243556378562,2.7482382577263826,22.16906801811499,12.41431424429663,1.2726425015069571,450,0
delaunay_corrected,5.7323076923076925,10.856147919876733,650,2,0.4258131545069322,1.0194919966830873,2.9266941829298108,22.16906801811499,11.312920098238259,1.0420749773983102,650,0
delaunay_corrected,5.6984615384615385,11.609121725731896,650,2,0.4553472170398529,1.0869798598348177,3.1190730425023667,22.16906801811499,10.559946292383096,0.9096249089176766,650,0
delaunay_corrected,5.701538461538462,11.436102880170678,650,2,0.44856085958034564,1.0710688885652655,3.0735404399681965,22.16906801811499,10.732965137944314,0.938515965657711,650,0
