source,target
272,1199
1583,1993
227,1685
265,1977
1648,2876
784,2542
54,976
1265,2586
890,1248
1012,2140
1713,2187
385,1749
217,1613
2139,2295
1012,1093
979,2902
817,854
595,1973
1362,2640
379,399
504,1562
746,1324
723,1606
1322,2194
1038,2435
64,243
98,1288
179,984
2636,2993
2102,2305
959,1095
1129,1735
1893,1902
466,1162
774,1278
25,1456
1766,2063
2232,2536
26,2058
1316,2766
270,469
1290,1316
1221,2677
1843,2431
1263,1856
1003,2683
1029,1689
600,1512
823,1032
792,1453
458,2102
475,2271
960,1037
1575,1835
1250,2038
360,2698
2533,2999
900,2154
2737,2765
71,1814
2421,2650
879,940
1006,2967
1830,1916
677,1745
54,534
1331,2269
1301,1572
1822,2735
1794,2673
663,763
1519,1687
2665,2902
1675,2200
973,2682
76,2134
900,1120
67,2351
1526,1811
1283,2578
149,434
725,1762
1594,2211
1604,2670
267,655
1320,2911
1502,2393
2129,2491
135,1438
85,1846
719,900
2826,2833
1069,1693
470,610
955,2345
573,1785
123,2488
287,2596
125,2534
2386,2682
796,2473
345,2537
1145,2361
1122,1411
1373,2979
2710,2779
867,2353
77,1968
1403,2104
1035,1708
959,2881
1592,2528
2166,2800
521,2655
236,1439
363,2712
974,2600
383,2132
505,846
1511,1758
539,2416
582,800
709,2073
172,636
2279,2798
746,908
183,1734
594,1268
1444,1475
1335,2700
1739,2295
1245,1760
1097,2828
2174,2223
424,1796
2652,2787
565,1506
1141,2605
1796,2048
140,1219
1506,2703
1165,2410
709,1376
1463,1838
1721,2399
1068,2477
803,2731
290,1163
1007,2238
1389,2303
1205,2482
203,228
146,1680
1892,2402
235,2395
1620,1943
835,1902
372,451
1308,2085
414,1845
1856,1890
1374,1658
2344,2647
119,1173
7,703
2088,2398
2315,2589
188,2441
653,814
2079,2349
1757,2298
2570,2586
1871,2585
119,1523
2811,2914
2536,2709
140,1582
240,537
1929,2940
298,2693
1246,1449
686,2280
345,1987
887,1287
1007,2601
646,932
909,1800
2815,2925
1077,2552
176,350
1931,2841
635,2850
86,1359
996,1580
1882,2427
510,2855
1336,2668
85,1888
1081,1624
429,1469
256,723
655,2455
2458,2479
314,435
1528,1791
635,2742
1032,2378
151,2363
1040,1973
782,954
744,2648
854,1059
1521,1522
194,2181
946,1062
1968,2736
486,1306
341,2645
1296,2343
1893,2333
1378,2907
867,1937
175,2878
89,1377
1188,2746
2502,2828
659,2402
356,2135
1935,2680
911,933
775,1301
732,2651
1544,2795
1232,2974
2240,2498
849,2418
736,2477
963,1473
1238,1412
742,1245
1759,2575
1521,2932
848,2166
974,2305
841,2944
133,1137
413,1191
905,1653
1779,2446
267,844
137,2720
1835,2691
744,1146
128,685
1944,2634
815,2783
843,2064
2144,2170
1082,2346
2594,2635
314,2208
2147,2855
1531,2586
1073,1479
687,1672
998,1305
2199,2227
581,2185
643,2834
393,2888
333,2608
507,1741
2311,2404
368,2077
678,2791
702,1199
1101,1662
523,1456
1142,1434
1933,2458
185,2858
646,2021
998,1426
102,645
327,992
2410,2797
478,1390
1696,1993
2575,2864
2427,2471
441,1508
725,1038
1793,2828
1012,1216
1170,2327
1114,2661
1196,2959
1237,2731
253,2103
2357,2533
1376,1614
1799,2242
245,2922
448,1524
1650,2119
2510,2977
1746,1827
808,1278
75,232
2062,2063
1852,2253
2707,2767
1727,2487
436,2345
1036,2081
1375,1510
659,2094
67,233
210,2756
1220,2427
337,1814
1156,2671
858,2977
1861,2194
364,2176
1208,2043
497,2971
906,924
622,1919
422,2797
601,813
1728,1786
1103,1963
951,1340
1391,1612
173,780
300,821
1883,2074
1048,2441
1179,1463
2020,2308
95,2523
1936,2085
752,2564
1358,2108
48,2182
874,1995
1077,2620
1808,2839
1839,2152
1104,2457
302,786
1885,2793
1879,2719
2347,2824
248,257
65,2536
192,2348
25,1942
799,2760
155,2695
666,1184
110,966
755,2690
927,996
39,268
378,488
493,2690
1102,1751
818,1992
830,1063
312,2120
658,2528
981,1461
413,1943
980,1990
431,2714
584,1532
1583,2963
415,1723
1056,1756
1185,1641
385,1551
44,1258
402,2952
314,853
931,1761
1173,1523
1087,2008
1270,2624
496,786
1430,2576
1468,2868
1645,1747
805,2295
1383,2235
2486,2622
741,2768
340,2424
221,2244
1343,2873
1234,1883
950,2124
1108,1249
1312,2476
1050,2476
1502,1819
1631,2229
531,1359
750,2480
1044,2698
2145,2679
734,1718
2659,2900
1382,2168
1619,2340
29,1377
1863,2966
2402,2749
502,1560
908,2019
935,2876
1305,1426
1537,2981
520,2368
845,1670
331,631
1198,2468
866,1729
871,2073
201,2773
664,1780
153,1564
834,2191
589,2360
296,2781
179,1967
1471,2482
180,2835
137,1970
161,341
1515,2525
56,2799
1088,2192
1365,2766
503,1044
1050,1442
327,1047
1731,2823
533,1152
376,1434
1540,2474
1839,2770
2128,2644
1622,2772
821,2723
921,1678
1542,2254
1910,2421
733,1627
2185,2360
6,1527
553,1925
704,2094
1138,2026
71,1858
2112,2528
501,2674
119,357
1607,2770
365,1581
375,2269
1157,1258
1300,1566
1862,2996
2344,2999
334,1450
2192,2642
948,2841
1390,1725
395,2857
1191,1744
1117,1566
330,2913
1772,2958
58,2225
1128,2664
1548,1789
1857,2773
1814,1908
1903,2889
2127,2139
1378,2546
107,1528
558,1989
1201,2095
194,1941
493,2503
999,2863
1331,1387
343,1283
2015,2019
810,1392
1236,1500
859,1284
375,2632
2359,2768
1295,2080
490,892
1140,2206
417,1582
174,1595
346,655
1230,1870
842,1236
1401,2920
1788,1868
1688,2684
813,1932
441,2060
2430,2540
496,1767
1005,1873
587,1885
86,1603
748,2742
779,2055
1768,2569
1144,1924
366,610
216,1834
314,908
56,155
1740,2443
638,2237
1247,1527
235,1029
1264,1467
362,841
1394,2745
1495,2797
1094,2453
1359,1704
306,2666
273,2489
2279,2613
2029,2438
2440,2975
500,667
371,2768
1799,2915
2238,2962
16,1493
1946,2790
838,1601
1720,2218
1689,2639
567,1781
491,739
320,857
626,2361
1046,1486
1347,2646
2400,2916
1479,1782
591,1091
1878,2282
737,1145
661,2318
1638,2529
237,2027
1432,1643
2744,2847
252,1746
1039,1833
786,1387
1847,2006
701,2777
1010,1317
1020,2493
2351,2973
1690,2473
1974,2003
657,869
1543,2948
1415,1716
2024,2763
489,2490
566,2444
807,1338
1751,2833
319,1749
448,1405
1060,2198
616,1218
1022,1677
583,1041
880,2496
195,2393
933,2093
883,2501
1492,1562
160,1877
51,2119
2088,2347
637,2445
1081,1210
1487,2652
456,1121
1416,1954
270,2688
2004,2124
200,643
2421,2641
585,979
1229,2212
1569,2546
1173,2317
168,546
1214,2614
1572,2322
832,1529
1761,2258
577,1239
167,587
1017,2972
1394,1498
153,948
2107,2831
1947,2613
749,942
318,1924
1531,2146
2780,2816
743,1164
2336,2839
1625,1781
1360,2035
301,1462
1865,2436
542,2342
220,2291
2525,2711
68,2422
183,2409
1728,2138
1475,1692
1890,1971
1113,2279
670,1938
135,382
97,2076
1322,1635
2576,2649
2567,2829
308,310
638,2400
640,2998
2305,2600
333,2289
1713,2688
333,2060
1816,2143
1289,2626
879,2233
1658,2200
65,1491
2023,2621
221,2233
1611,1859
580,890
12,1601
156,562
627,2399
787,1597
709,2172
561,1779
433,2762
913,1184
1109,2816
1754,2554
1095,2881
1918,2396
271,2885
591,2072
751,2061
558,2649
2271,2965
149,2895
1850,2383
515,2198
1578,1695
148,684
850,2942
528,2662
595,1669
378,1900
524,1200
431,2729
1262,2886
1782,1875
969,2755
2738,2966
1005,2183
707,2489
1001,1246
540,1854
777,1538
699,1618
2106,2874
1303,1998
604,1731
2057,2874
2330,2969
1691,2753
115,2442
2582,2695
2040,2412
1465,2181
1029,2782
2304,2458
1822,2418
2221,2689
411,1457
1558,2116
1487,1647
1358,2957
57,2622
678,983
48,2802
249,2563
724,1624
395,402
923,2773
97,2694
2354,2400
1115,2943
1910,2423
1297,2196
976,2784
763,2905
481,1758
1477,2248
391,1047
520,1686
145,1580
1299,2656
1820,1833
772,1678
1605,2433
350,2443
2616,2935
126,254
45,2746
1518,2141
1569,2372
1367,2911
147,1481
332,480
249,711
698,2789
214,1656
100,2574
2428,2483
1287,1346
1292,1690
1,1548
1754,2246
2743,2760
2618,2994
118,2069
2604,2830
1036,2380
430,1109
1674,2667
134,2050
930,1166
484,2806
976,1053
466,1705
624,2062
130,1527
1214,1864
1763,2335
364,1428
730,2983
2110,2150
888,2108
330,1063
891,1359
1579,1733
20,2069
21,1476
1898,2910
1239,1813
1354,2517
2254,2316
715,2301
639,1525
1430,2512
62,2416
1836,2971
1674,2909
36,966
681,1936
1825,2553
1135,2106
242,1071
1567,2517
2339,2774
1155,1526
527,1203
26,1446
2121,2322
226,1477
150,435
1714,2163
912,2707
824,2594
1419,1986
2021,2320
1255,2817
943,1010
1524,2453
2133,2497
1479,2939
1799,2917
2299,2974
1770,2630
1112,2364
97,2386
1819,2980
203,1092
476,2419
30,2561
508,2371
269,628
594,2145
1364,2063
792,1083
174,2202
1504,1814
2696,2916
1605,2354
1202,2644
1,1227
300,2314
565,1565
955,1720
1881,2703
1917,2397
1961,2403
2181,2406
1649,2811
455,2602
178,1799
883,1322
