source,target
570,2911
303,581
1302,2308
240,1464
309,517
1443,2432
238,1805
255,1974
788,2437
2543,2750
597,691
879,1572
228,2514
402,2401
2666,2820
998,2203
1089,2321
1185,2258
1612,2362
669,2930
242,1402
574,1875
92,2626
625,2860
306,2060
794,1097
1112,1406
580,2565
201,1751
108,1523
1001,2329
1498,2381
250,1872
2818,2931
1080,1575
1222,2153
2531,2874
339,1311
683,1121
892,1460
1614,1630
251,2632
2341,2898
1131,1927
2192,2546
2665,2958
78,610
403,2356
1129,2985
1542,2629
1376,2862
1054,2811
20,1837
273,2017
954,1183
1220,1568
31,1666
52,328
802,1580
256,1784
1909,2315
1730,2986
934,1066
367,2941
1845,2680
1165,2921
2524,2968
1299,1874
2360,2722
835,2642
2148,2802
1382,2811
90,1212
2218,2265
456,515
2295,2448
371,2888
70,1499
472,496
40,2788
2244,2402
535,2767
265,2906
671,1379
2078,2864
1400,1488
64,2098
1196,1200
1037,2604
1656,2353
1036,2645
1301,1896
530,558
36,1218
344,1334
848,1133
1101,1313
1147,1429
1326,1660
25,1325
806,1136
1706,2884
1305,2540
207,2039
977,2186
1715,1886
2923,2969
459,1967
32,1634
1069,1896
2523,2998
47,710
659,1732
196,281
2682,2991
385,705
751,2489
627,733
1095,1804
707,1399
554,928
287,813
1046,1619
2073,2883
101,2343
412,1747
298,2399
2037,2179
631,1562
2038,2818
732,2102
1513,2667
938,2207
1306,2374
397,1331
1280,2321
0,2863
2240,2888
1142,2387
481,2870
851,1686
840,2022
1196,2623
975,1163
116,944
23,487
1511,2900
14,896
1144,1386
414,2035
149,2518
838,1050
1395,2136
796,824
104,1994
1367,1808
250,1819
415,1361
1220,2320
1091,2398
2015,2783
146,1173
2106,2147
170,1530
2121,2950
2135,2848
75,2461
1522,2850
1904,2952
176,298
651,1345
2637,2951
1188,2452
21,131
644,1076
1261,2442
379,2993
1408,2640
2789,2941
974,2119
492,2870
2085,2330
2811,2996
1634,2394
1307,2036
1037,2175
101,504
684,2811
436,2709
1859,2512
2783,2897
436,2480
2051,2719
299,1428
1450,2987
1276,1639
56,2424
744,1549
234,252
258,2824
263,953
700,2940
1073,1990
2088,2722
2511,2559
188,2765
489,1939
2796,2957
1600,2150
442,2352
707,2835
569,1144
383,725
1792,2845
1010,2055
1075,2938
459,491
371,2593
2365,2626
345,1372
68,569
1109,1539
1427,2114
670,674
1628,2104
205,2826
1098,1646
253,1554
476,1074
209,959
572,2997
1238,1360
1704,2099
1071,2186
190,2437
747,1537
1420,2340
354,2774
748,2930
1412,1927
1988,2797
1554,2276
1220,2925
1793,2292
471,1080
595,2607
20,2376
757,1208
2200,2387
1578,1586
1070,2836
617,1319
94,2032
88,1729
1604,1760
37,2666
2153,2167
752,1894
2187,2983
467,2664
1546,2657
1009,2718
1945,2403
2363,2687
1886,2991
1141,2608
153,2504
581,2951
875,917
102,2916
1886,1944
81,1581
783,1853
82,988
1871,2346
2055,2921
1048,1784
2689,2978
287,639
82,2156
206,1697
889,973
1493,1905
185,2577
1654,2762
2650,2986
1855,2486
1170,2154
1696,1941
2240,2593
1797,2252
1998,2242
291,2680
14,1877
2742,2925
1587,1890
597,922
74,2867
1822,2430
273,1993
428,1638
992,1451
973,1209
1461,2424
1060,1097
24,2457
1416,2947
2058,2185
1920,2480
1073,1790
180,755
1620,2188
2456,2460
2031,2725
9,873
570,1169
1943,2841
632,1818
1337,2802
468,929
1237,1403
2322,2874
259,2216
140,309
100,1176
1198,2845
1425,1575
1459,2620
2166,2253
304,1585
2482,2718
300,2634
2081,2145
671,1234
2144,2615
686,2525
1539,2212
88,132
1115,2150
1194,2443
764,1169
1079,2227
399,1714
1980,2894
2549,2785
4,2878
881,936
1191,1650
418,946
1894,2561
493,2288
61,379
1250,2230
434,890
1366,1624
1161,2158
1157,2682
1609,1759
2373,2680
856,2461
653,2361
546,1481
1351,2403
23,1965
499,1894
475,1308
170,1840
361,2374
1278,2571
2009,2790
467,1309
190,506
178,1206
1377,1759
231,278
1239,2054
604,1543
57,916
382,2662
1375,2652
645,1315
416,2017
2360,2495
1049,1664
813,2885
1262,2711
238,2425
2263,2562
1247,2588
352,1443
340,2143
687,1204
168,2036
1104,1492
828,2311
12,742
17,1086
972,2770
502,2326
1663,2358
458,1731
1943,2412
1898,2935
2457,2633
2493,2852
280,678
1202,2185
1578,2930
766,800
26,761
284,1322
1185,1723
1990,2874
536,1277
551,2834
2099,2817
641,2498
1546,2604
1967,2109
2455,2866
189,2337
941,1218
423,2275
624,1511
130,976
1102,2075
832,2214
1420,2879
2246,2463
658,866
630,1033
143,2635
864,971
1326,2722
956,1728
109,1038
720,926
811,2276
2036,2589
1356,2076
1157,2132
2191,2877
770,1457
546,1978
761,1637
807,2507
36,415
297,456
113,635
705,2496
2198,2772
439,805
1733,2709
2734,2752
1175,1627
213,2973
120,2745
1419,2253
545,1231
1985,2664
2045,2944
2224,2946
1012,1340
1109,2212
1507,2487
1354,1750
1892,2823
1551,2264
847,1919
871,2276
728,1473
316,711
839,2738
868,1453
911,2843
1654,2133
140,485
2509,2647
16,715
203,2756
836,2403
581,1396
922,1460
610,2622
152,2939
647,703
893,1927
992,1640
1076,2277
1384,2164
754,1997
358,1997
2421,2426
210,1604
373,2534
287,1070
247,2166
373,2305
2016,2377
2085,2211
622,1814
1958,2372
650,2290
550,891
929,2873
655,1587
2176,2716
178,201
1052,2980
408,2649
320,550
984,1762
564,1176
593,1648
2262,2904
809,2929
1781,2042
179,318
1796,2616
1008,1826
989,1584
1593,2516
2379,2671
773,1471
1516,1744
1650,2498
1094,2280
1462,2447
2202,2745
517,727
799,1837
1091,1716
823,1413
73,915
418,1364
342,2537
175,2131
550,1254
33,2950
2218,2322
1748,1878
2410,2492
540,1734
490,2142
1450,2184
2773,2840
51,523
816,2312
2101,2676
236,276
403,453
1326,1596
2103,2456
1474,2928
709,2307
1000,2779
487,1965
1490,2643
1335,1537
130,910
1229,1784
850,970
979,2841
886,2613
2061,2351
655,1963
1689,2708
1701,1779
151,474
66,2322
1497,1720
48,2453
2178,2872
361,698
2675,2924
2251,2862
469,1399
1830,2539
899,2969
1368,1956
1760,2480
748,2019
435,1522
1966,2585
1321,1386
1336,2418
1534,2662
2070,2413
1865,2947
1063,2259
1119,2834
797,2554
250,2681
1645,2126
238,2038
2659,2929
1690,2542
420,1520
2416,2942
475,1981
2383,2765
1297,2318
1104,2152
247,2797
1651,2550
1066,1402
1002,1912
1095,2103
2385,2811
181,191
926,1099
1764,2198
2811,2919
440,2108
786,2516
810,924
276,2451
611,2929
0,826
908,2627
2234,2534
608,645
379,822
1645,2368
726,2098
249,483
1214,1623
1997,2032
2690,2750
685,1050
728,1649
308,1063
1314,1746
560,1284
1286,1913
1422,2740
434,2865
458,1236
93,2306
1367,1757
348,2303
415,1310
1273,1570
788,2575
1784,2045
53,1308
925,1008
1398,1457
1088,2463
1568,1868
1762,2673
1980,2078
228,787
157,2304
1736,2620
2118,2685
562,1306
6,1088
388,1944
1785,2741
2544,2793
86,2774
425,2240
1664,2222
781,1875
1124,2214
1129,2063
824,1427
807,1783
1177,1996
366,734
46,1318
2021,2092
1059,1186
895,2246
771,1722
857,1725
623,1558
404,733
417,2658
577,2610
871,2828
117,2366
1380,2705
461,2435
1304,1663
833,1260
1813,2449
2586,2924
1057,1648
1499,2518
2023,2932
779,1145
180,328
467,1324
732,2790
1110,2413
1261,1828
34,1671
946,2719
1469,2760
60,411
52,2213
1406,2182
678,689
464,2194
1677,2416
467,1674
223,819
629,2261
1328,1710
261,522
1090,2067
111,1746
235,1287
209,2089
496,1099
1903,2355
158,811
543,2608
1620,2003
2425,2925
1685,2132
410,2981
451,804
943,1495
1022,1559
447,2082
294,820
939,1790
1464,2429
132,758
949,2966
594,2509
308,1923
1079,1800
499,1225
1369,2542
87,234
1479,1919
1587,1718
454,930
853,2625
132,2865
543,1682
44,2752
204,1987
209,2331
1035,2144
197,779
1472,2145
1881,2838
604,874
903,1170
1020,2509
64,2586
1191,1573
1129,2681
370,1875
831,1038
130,2388
1140,1793
1705,2962
1699,2430
861,1065
117,1816
339,2417
712,1467
435,664
63,1058
1232,2671
1607,1794
1805,2038
199,1067
1510,1861
1045,1532
420,1709
537,1062
2505,2880
1579,1668
1586,2610
763,2048
968,1285
1907,2436
16,1067
933,2459
230,2753
423,667
624,1889
1964,2152
343,2630
2829,2896
1201,2395
265,2710
676,1527
1342,1876
1522,2975
1625,1676
1754,2315
140,2944
2067,2546
1174,1511
791,955
455,2992
453,2128
1356,1636
162,1427
348,2600
1999,2267
1111,1576
211,1319
1577,2803
976,1122
875,1713
357,555
522,2120
699,1487
735,1181
1437,1453
492,1948
774,2829
2054,2095
302,1033
517,2944
302,804
350,552
773,2641
955,2123
2171,2616
257,2724
226,1196
364,1389
1265,2285
1563,1713
114,2675
138,1083
1528,2924
1766,2567
1089,2059
583,1433
498,2786
785,2062
847,1479
1294,1939
561,856
812,2424
707,2142
433,1610
1465,2989
1728,2396
434,2249
224,1207
2354,2858
1681,1826
777,2588
758,2309
1006,2182
1504,1641
1115,2583
2256,2700
379,448
217,386
1815,2176
185,2568
1644,2065
1308,1850
807,2322
729,2668
1661,2877
2855,2857
391,1855
119,1167
1041,2674
1223,2651
380,979
2536,2582
144,2917
930,1382
55,364
2869,2913
57,2625
795,2325
1703,1719
1102,2253
2241,2526
1733,1827
530,2027
1103,1431
1208,2908
748,1203
636,1699
69,1817
724,1519
273,829
295,1342
21,2042
1607,2775
461,2048
1278,2307
1168,1681
142,1285
190,2228
369,2459
295,2281
11,2522
1824,2480
112,2574
919,2145
1425,2505
14,1773
1867,2069
2175,2185
1712,2949
270,2638
982,1383
713,2390
59,1637
501,1982
1998,2259
64,1486
232,1299
529,2983
708,999
246,416
1258,2634
2198,2963
737,2639
2435,2647
1767,1959
533,2580
1684,1924
457,1538
1269,1453
747,2280
124,840
535,2397
511,1774
2289,2714
1613,2165
2500,2897
227,1197
994,1864
32,2419
1906,2912
474,1074
1496,2748
1748,2740
191,493
712,1885
610,1874
729,1071
460,2344
1322,1814
1100,2704
105,1887
547,2757
509,2236
464,2988
990,2280
250,2470
718,1821
1702,2974
334,2878
577,2370
1512,2096
177,2665
891,1254
8,907
2169,2625
252,1267
1162,2471
1475,2702
401,838
520,789
1241,2535
953,1314
332,738
160,2203
99,2193
1637,1983
892,1829
100,2832
174,795
1653,1698
1589,2171
336,564
480,1777
36,2029
1894,1989
2018,2698
567,618
1532,1758
653,2607
1341,2227
1429,2074
446,2543
172,1516
526,2014
650,1555
233,2435
1719,2523
1465,1889
709,1317
678,1738
1803,2113
2259,2918
531,2479
598,1220
312,1388
663,2140
2297,2392
375,2905
2577,2675
741,2962
216,2094
1355,2367
441,2441
995,1566
181,824
671,688
349,637
1670,2644
1725,2351
1057,1892
706,911
631,2952
1113,2955
294,1869
65,2046
490,1515
139,534
240,2572
408,2385
322,921
1798,2011
2130,2521
159,2849
154,290
252,825
2399,2645
1065,2133
260,945
1061,2657
474,2860
1434,2902
949,1692
1172,1441
427,2519
244,1122
1285,1503
996,1400
2354,2471
5,1190
1586,2370
1954,2537
429,2686
2261,2953
996,1521
2596,2943
1317,2330
1434,2915
2010,2782
2015,2897
1999,2135
163,2688
631,2039
1190,1508
2100,2712
706,1166
1929,2076
565,1944
936,1857
1942,2540
1427,2094
1028,2348
257,2242
1591,2956
2235,2792
32,1077
183,1475
713,2458
2067,2427
1800,2312
1318,2043
86,1542
194,846
1417,1756
1109,1411
589,1870
135,1434
1122,2104
1905,2513
392,1770
1742,2492
2697,2715
503,783
627,1115
117,1013
1306,2864
110,2020
1336,2743
842,1417
1322,2808
644,1432
1366,2851
1168,2341
1474,1630
163,2822
175,1893
1742,2613
1382,2041
625,2587
1609,2986
289,2372
252,2490
1095,1718
251,1070
39,396
1459,2116
84,1078
735,1304
67,2831
1225,2888
213,2656
1570,2105
1501,2234
2218,2555
2108,2683
599,1379
437,2549
640,1151
328,1559
118,2503
1291,1643
687,2660
878,1733
1194,1710
5,1808
392,2254
2021,2391
1400,1549
486,1623
1692,2889
2103,2460
559,2367
786,1097
1661,2758
828,2491
2371,2396
1448,2650
6,2568
1445,2352
643,2896
1393,1667
2946,2977
1779,2871
621,2090
1452,2247
1233,1385
396,925
1552,2828
19,938
616,928
449,522
421,689
1472,2081
703,1341
9,1684
618,2960
1722,2192
1133,1568
1165,2540
2925,2931
4,1690
773,2201
1487,1544
186,2404
296,815
432,1642
318,574
1106,2081
2003,2363
1751,2785
806,1560
469,477
701,2032
365,1588
2584,2988
583,993
636,1822
529,1696
484,2448
1786,1961
1185,2495
304,2746
435,1768
589,1683
1387,1434
53,2117
404,1637
237,477
2193,2995
1403,2839
1795,1902
2151,2998
998,2561
251,1809
220,2230
779,1699
1505,1574
2255,2826
1718,2621
171,1062
658,1409
1203,1209
804,2695
1015,1158
849,1125
1981,2442
2173,2612
198,377
473,2531
731,1106
356,2131
738,1001
901,1702
2265,2322
2160,2565
828,2880
1887,2901
750,2408
466,663
1828,2442
1580,2340
179,2821
1769,2801
79,2654
1049,1657
940,2919
53,386
295,673
1389,2930
1833,2678
726,2586
1041,1429
430,2295
1094,1292
330,1310
1694,1701
2416,2854
157,335
1899,2335
1321,2358
2613,2910
250,2714
1069,2817
399,1036
2049,2050
1312,1491
775,1552
1626,2361
915,1303
1476,1599
1347,1485
44,286
38,212
515,1103
327,2035
2371,2451
1509,2715
1161,1480
1331,1891
80,1111
224,2553
1027,2419
22,2338
728,2500
953,2847
27,1635
474,2849
111,2797
2353,2703
472,2022
317,687
272,1439
1841,2528
492,1213
858,2731
791,1509
378,1047
2114,2542
1341,2592
231,768
840,849
850,1271
700,1512
1090,2192
1489,2197
1038,1507
957,2565
50,1632
497,2846
473,2223
1782,2190
2040,2714
646,1922
1260,1327
270,2803
710,860
378,2107
1346,1744
152,1535
88,2045
628,1464
84,583
991,1287
1378,2716
359,1047
367,2628
852,2148
2092,2473
241,1994
2524,2884
860,1743
679,1402
1539,2031
212,1936
1781,1793
482,484
293,319
941,2984
913,2922
2804,2830
56,2298
376,1522
109,1407
978,1819
2716,2717
613,940
107,314
82,486
560,2511
1868,2327
1917,1960
563,2516
361,2301
311,2709
378,2470
1443,1811
2058,2838
826,2337
2075,2253
2412,2841
235,620
1590,1686
1495,2617
817,1470
373,1722
1006,2160
545,782
1687,2787
2766,2780
1116,1537
666,2240
1576,2461
277,738
1266,1481
932,2130
1350,2643
2258,2495
1038,1065
470,1776
969,1231
1917,2202
1032,1516
1378,1924
359,2699
509,1246
1584,1763
1563,2872
1112,2182
933,2705
816,1137
797,895
1210,1293
1169,2689
1364,2110
753,1956
2532,2626
1069,1704
1583,1925
1497,2639
1729,1979
848,2230
1643,2464
333,2538
1491,2107
54,908
1072,2877
924,1959
726,1486
287,2836
1295,2397
600,852
832,2141
971,1253
96,2487
1440,1997
178,2785
1453,1707
1773,1877
133,1322
128,2964
2124,2629
2571,2860
358,1440
958,2896
1307,1589
780,2072
693,1137
1968,2237
383,2143
863,2780
1007,2236
1243,2772
615,1217
995,2670
513,1435
1196,2431
1696,2983
126,1174
807,2326
110,183
538,1384
1018,2775
1491,2470
2795,2810
623,933
1108,2668
222,360
421,1738
1704,2470
479,2911
1485,1608
943,1325
485,1386
607,2278
1309,2550
328,2863
310,1762
321,874
2478,2887
1414,2199
268,2933
1629,1895
1851,1971
632,2163
2010,2718
1270,1962
1325,1632
1149,1901
1084,1277
674,1113
133,1698
1019,1562
1602,1617
881,1857
1309,2563
813,2625
37,2929
529,651
1950,2071
2447,2877
174,423
1229,2045
2204,2890
1822,2559
672,2622
2303,2603
1304,2569
610,2912
128,2643
1372,2215
389,2684
62,74
819,2268
867,996
1410,1689
193,1725
33,312
747,1116
590,1132
863,2459
2632,2670
427,616
676,1586
1233,2931
709,716
1736,2505
2558,2842
1055,1474
464,1006
1092,2524
1040,2105
1988,2847
644,1610
2166,2853
240,2429
1145,2535
1754,2616
2303,2858
2444,2797
1136,1520
381,1910
136,1325
485,2233
478,1025
655,1890
736,1320
216,796
873,1820
470,1844
1296,1657
169,455
482,915
850,1836
1290,2108
1419,1764
1906,2111
99,1150
1463,1541
65,2963
1694,2871
2134,2914
854,1433
9,1378
1096,1195
41,1559
1436,1529
2807,2862
111,342
1451,2591
327,869
585,1430
1736,2989
29,1212
239,756
2024,2638
2170,2692
38,214
1788,2361
93,1870
626,2599
1529,2403
999,1383
183,2029
106,119
825,1267
1688,2130
626,1323
1421,1786
1462,1824
2119,2353
733,2617
789,1960
15,122
935,2014
1644,2245
133,2329
1707,2530
2149,2875
1846,2874
344,2512
1436,2710
541,811
1274,2419
589,2316
1893,2131
1123,1432
1042,2261
869,1552
588,1044
1591,2476
1959,2872
1226,1789
1131,1966
809,2669
513,1624
793,1678
87,2684
1226,2728
338,2037
1666,2246
637,2333
1220,2425
1996,2646
297,693
2575,2996
1594,2077
1535,2665
1390,1789
593,2448
1933,2711
1391,2428
992,2682
1016,1053
501,2859
757,829
710,754
1938,2008
1126,1864
821,1982
1595,2837
1399,1730
432,1941
284,1814
1063,1286
1068,1630
758,2865
907,2170
1903,1906
955,2921
793,873
768,2277
90,1130
2256,2438
1570,2901
1477,2444
1936,2204
1134,1287
1457,2206
1378,1684
1825,2373
1842,2542
605,2929
625,2578
1736,2560
201,2287
1827,2153
490,2124
663,1823
439,2344
831,1407
602,1584
244,1839
41,1022
2086,2794
1671,1798
1547,1991
676,2930
1218,2984
118,158
1081,1932
2330,2602
365,2250
494,674
247,1477
1030,2640
1498,1991
1165,2047
382,2833
630,2706
1535,2812
2204,2382
82,851
352,2432
656,1123
1573,2515
1108,2186
359,378
2659,2669
1594,2345
892,2827
1544,2753
1456,2640
261,449
247,2537
1811,2279
2346,2623
819,2699
1349,1467
476,1313
2881,2903
33,743
1781,2292
306,2033
1362,2574
1558,2220
980,2243
2547,2734
565,1735
725,970
1279,2310
1377,2882
423,2325
462,1270
625,739
477,1807
327,816
1691,1702
2529,2801
872,2602
2749,2804
519,2972
825,2490
880,2197
792,2313
728,2557
897,1319
1817,2228
2505,2565
840,1953
11,1576
76,1705
1189,2780
1442,2960
22,2637
39,1823
548,1929
763,1854
778,2162
2104,2298
230,2559
25,1632
1243,2198
1465,2311
603,1343
1561,2773
1136,1843
621,1397
817,1043
748,1209
1092,2968
25,814
804,1747
45,1466
1540,2835
325,1749
29,704
1810,2201
373,2234
1326,2088
166,709
1950,1952
2447,2758
194,1939
901,1572
151,1074
1704,1896
1231,1972
565,2111
969,1972
401,468
1497,2091
1457,2958
1634,2096
1344,2263
406,1714
843,2506
1213,1285
1324,2550
2100,2771
188,1528
704,2576
1698,1973
72,1316
1653,2725
33,1590
17,828
91,2763
1027,2973
1154,1994
2597,2944
312,1944
379,951
680,2111
525,1005
411,1132
58,1539
1317,2402
331,1139
174,667
1327,2043
415,2715
1693,2100
621,2820
707,2069
1951,2395
2016,2790
254,1306
1279,2231
527,2138
310,2369
1617,2226
677,887
849,1371
314,798
207,1904
568,2112
1127,1352
731,1352
789,2754
2047,2224
1054,2005
340,1201
1417,1828
1604,1920
1227,1933
1268,1705
1073,1237
1682,2513
725,1951
1101,2238
1051,2646
299,2782
25,2479
1233,2357
987,2890
613,2649
47,1743
907,2601
58,855
1844,2696
297,1137
913,1140
388,1255
2420,2563
1193,2177
1394,1938
1211,2231
1821,2914
797,2362
1074,2899
2077,2345
520,1266
1657,2698
1460,2827
355,2367
1236,1887
334,1032
253,2090
222,2511
1302,1423
1007,1246
643,2955
536,2563
405,1851
842,1852
711,1103
1559,2661
857,928
1534,2833
887,2268
518,2896
2598,2969
564,2783
476,2899
540,2160
1011,2011
49,876
1867,2935
2008,2645
870,2974
127,2866
612,1632
1080,1737
2864,2980
1632,2479
44,882
1487,1832
1936,2890
1423,2076
1058,1160
15,2810
188,523
1941,2187
225,1344
2234,2934
1964,2844
859,2384
1098,2666
638,2156
851,988
63,2221
2217,2243
2093,2436
1831,2436
247,1224
2064,2149
966,2631
2146,2942
275,1996
601,934
1012,2868
560,2744
519,2477
1218,1926
471,945
230,1822
956,2451
1181,2569
272,772
46,2644
31,1612
1813,2257
545,1833
1109,1875
431,2714
2189,2507
1700,2087
1858,2673
1495,2621
734,1705
1739,2981
257,1780
648,2190
102,2660
97,101
926,1646
812,2298
803,2478
211,617
340,1256
2585,2894
687,2532
1186,1987
5,1680
1818,2163
1183,2884
591,1023
319,1318
570,2886
279,1956
347,1831
478,1082
715,2486
2671,2789
191,796
1190,2227
1023,1592
1563,2997
141,1847
459,961
2193,2612
837,1321
773,1831
1110,1416
1504,2804
1361,2984
1125,1953
222,230
1078,1878
63,1900
2064,2875
634,2655
699,2784
1232,1298
303,569
1123,2294
1904,2630
2647,2674
2839,2844
764,2886
1629,1873
87,2378
147,2163
1285,2477
1577,2356
808,862
785,1144
909,1439
1796,2171
797,1612
1740,2764
506,1399
60,824
58,2212
973,1545
63,866
720,1099
2482,2583
2206,2419
198,2222
127,1524
326,2902
532,2741
296,1976
893,1966
124,472
385,1001
240,1815
747,1094
2275,2411
783,1276
986,1147
511,588
289,1707
1295,2656
2406,2867
892,1219
759,1333
368,1448
826,865
187,878
686,2511
187,649
1417,2501
78,1874
1067,2388
661,1700
1024,1523
1591,1836
75,1576
326,2915
124,2929
645,2106
1913,2826
204,2400
2336,2663
264,2414
1797,2614
2743,2758
95,1181
866,1058
1884,2768
1507,2552
913,2042
307,2757
558,2110
836,1529
806,2855
1016,2399
966,2807
2081,2494
2113,2712
687,948
19,2475
1571,2163
311,1829
20,1128
38,1936
21,2292
76,1962
991,2756
1710,2443
688,2755
2524,2956
2471,2541
179,370
156,2601
452,1431
832,898
269,2478
1026,1703
883,1883
270,902
767,1937
1837,2376
772,2052
2370,2610
477,1609
692,1534
291,961
628,1778
836,2710
540,1665
1961,2856
324,2535
663,2001
29,143
559,1126
765,2951
477,1730
680,2355
100,1780
2070,2210
189,1034
2133,2266
472,605
0,1778
395,2078
1217,2415
1602,2226
905,2823
151,2849
2446,2618
457,1909
1312,2423
841,2249
235,2210
183,2020
1446,1834
229,2661
2268,2733
800,1430
2617,2621
748,1011
184,2366
246,1029
960,1833
111,2790
293,2043
232,2033
2041,2811
1349,1766
917,1089
1832,1883
110,1289
47,940
536,579
954,1092
548,1636
195,2272
1196,2840
1249,1949
1091,1097
898,968
812,1682
1077,1199
1268,1962
1498,2653
1689,1726
763,2729
393,1735
2313,2573
207,296
2289,2630
154,406
1372,2958
558,2970
217,2677
828,2565
507,1167
1429,2674
352,1818
658,1336
193,2697
1425,1737
745,1224
1058,2209
865,2080
1304,1447
1954,2761
1291,2188
1566,2127
1659,2089
182,1757
2076,2643
276,638
2554,2941
1540,1845
1960,2202
855,1742
96,936
2551,2872
729,1108
149,533
1751,1799
2229,2592
1707,1958
654,705
332,654
1679,1896
2324,2600
507,1180
1052,2966
905,1455
1120,2282
1465,2731
221,2930
262,1470
2695,2893
287,2466
1247,2508
1,1843
1133,2931
1525,2223
403,1365
413,2053
912,1471
292,1763
1197,1869
1849,2549
1438,2749
2792,2947
2239,2246
532,1186
914,1288
759,1414
1468,2628
94,960
317,2466
322,2810
451,2695
1535,2803
2006,2388
588,2700
1660,1751
49,2651
1974,2850
565,1255
603,958
1515,2043
741,1602
577,676
1480,1941
769,2869
316,1086
1276,1882
2370,2907
350,670
503,912
463,2008
1321,2527
1123,2054
1450,2412
2544,2979
178,2549
981,2873
2423,2689
1190,2229
608,1315
919,948
375,2016
733,1495
1414,2876
1157,2991
417,2952
503,2201
35,2621
931,1187
1103,2462
1652,2933
2209,2558
137,1851
746,1141
687,1500
196,216
223,2268
2561,2636
49,691
792,2196
269,2909
2203,2928
2161,2931
1390,1593
366,1270
1204,2369
505,2139
520,1215
1010,2540
1963,2394
1794,2356
787,2202
1358,2957
606,1669
2519,2760
1533,1534
1190,2592
765,1396
229,864
13,2966
378,2155
56,2104
44,2804
1484,2251
658,2209
1353,2771
895,1627
487,2327
769,1259
1323,2599
1309,2664
18,2522
2010,2482
425,1863
938,1216
906,1907
328,1930
2050,2295
302,2695
1067,2498
370,1109
1397,2669
1357,1550
445,2451
975,1219
1253,2661
417,1342
47,2297
1167,2328
635,2733
2476,2524
585,926
265,1473
77,1651
560,2559
711,2462
659,2272
821,2859
2027,2139
707,2986
456,1189
277,1712
817,1168
1770,2254
419,2290
1205,2970
451,2508
742,765
1292,2858
1755,2619
416,1992
1236,1273
4,772
78,721
408,2811
642,2749
1198,2967
2359,2999
17,711
1407,2552
806,2857
99,2995
1438,2804
94,1833
1871,2134
30,2077
102,1428
355,1645
778,1711
1695,1908
1292,1932
1013,1056
440,1194
460,2341
665,1541
1277,2563
1501,1813
346,1007
2393,2889
810,1636
1200,1821
1055,2635
1523,2740
1554,2090
12,2595
1765,2502
2372,2951
166,2244
591,959
954,1765
1124,2213
716,2122
878,2709
368,2873
887,2943
747,2640
993,1878
1043,1470
950,1013
14,1328
5,1508
180,314
28,674
1043,2638
1134,2756
1743,1817
877,2871
908,1955
338,2822
1348,2227
71,2478
551,1654
1513,2294
1960,2754
2428,2859
20,2432
611,621
468,838
2525,2913
641,2486
1981,1995
269,2843
1461,2225
291,2373
1892,2448
489,1311
1449,2107
1205,1252
771,2192
1423,2643
1147,2479
1608,1642
534,1727
1057,1768
274,1093
1941,2983
103,2672
1717,1814
182,1275
1854,2048
276,2371
770,1445
279,390
752,2071
2235,2413
1475,2136
1418,1602
1485,2595
1955,2221
