source,target
554,765
186,747
735,926
486,859
328,422
465,836
859,992
383,883
649,773
677,692
198,837
348,516
39,584
375,390
256,927
725,768
130,330
509,735
240,839
387,629
49,750
105,651
250,740
177,490
256,783
703,865
112,955
154,543
697,791
77,817
0,76
289,996
386,520
50,571
387,485
218,298
93,532
273,728
327,470
821,942
209,600
83,195
305,833
137,840
300,309
68,740
437,872
390,611
189,212
16,815
135,915
80,979
679,750
0,956
104,784
173,389
250,838
901,948
806,976
331,417
162,645
240,973
555,985
93,774
810,946
445,933
204,498
305,401
937,986
549,761
555,841
97,780
71,728
233,561
448,449
394,478
721,873
281,946
381,804
373,949
167,472
99,417
84,703
567,671
143,752
36,626
148,867
726,844
745,857
151,872
468,665
452,720
1,30
447,462
425,852
4,301
158,359
446,646
84,330
810,959
141,684
186,835
388,412
139,345
244,776
106,842
178,193
70,102
43,148
238,244
316,801
697,758
731,751
314,462
96,160
41,224
373,926
909,937
584,997
29,744
279,361
532,541
779,827
17,361
190,432
85,904
450,508
668,996
162,370
49,429
598,671
759,854
119,902
583,628
642,714
441,544
425,865
794,848
366,550
379,569
498,669
477,646
165,905
149,372
29,227
227,471
21,223
385,499
104,486
24,377
54,894
262,694
277,557
282,901
324,489
11,932
554,951
272,973
379,870
71,345
41,960
572,776
597,949
678,757
22,452
88,663
171,697
580,716
560,658
25,988
464,541
477,623
76,279
221,783
141,674
476,515
656,711
655,895
109,987
7,36
346,405
118,132
238,463
685,774
308,787
234,609
549,584
90,973
146,496
208,291
166,703
3,825
659,901
626,724
164,513
398,451
603,820
509,813
239,952
508,997
362,614
631,659
234,465
166,330
244,658
149,506
437,564
523,567
207,596
285,924
212,711
277,920
303,829
413,472
452,543
142,732
42,416
465,482
33,596
152,925
373,893
608,647
185,693
721,853
446,734
813,936
8,917
779,794
168,869
183,540
269,543
389,645
292,941
194,369
580,850
148,173
460,525
281,782
0,769
596,794
522,994
81,348
119,640
185,814
74,80
557,722
21,190
522,621
424,952
573,666
83,430
212,315
356,588
165,957
20,639
636,871
375,687
500,947
151,564
59,338
9,746
707,931
278,754
511,727
355,974
73,730
363,569
0,517
255,478
201,507
218,968
681,915
87,930
356,709
426,890
2,971
347,746
487,720
715,727
278,646
439,600
745,755
77,741
120,145
263,868
39,220
103,650
243,624
155,926
547,627
597,893
106,884
699,904
122,254
835,950
161,182
107,211
7,798
189,280
220,762
176,347
37,906
382,595
77,633
278,623
14,693
160,747
212,269
704,731
205,755
170,797
13,325
55,959
82,684
178,392
68,520
725,790
489,928
146,296
144,515
89,579
86,165
32,194
332,980
239,752
220,510
653,886
164,758
556,990
512,538
384,618
194,637
282,341
201,353
191,339
330,912
72,122
334,882
484,561
142,303
639,880
101,939
331,727
332,692
114,878
161,581
92,338
660,759
152,352
579,834
442,945
148,647
449,575
246,890
153,433
162,173
133,375
491,986
343,859
117,516
340,933
455,920
348,528
374,666
315,351
115,851
1,978
376,892
566,607
143,424
142,545
42,229
161,558
3,121
264,305
134,312
192,811
438,952
857,935
696,838
749,993
261,501
319,622
53,243
209,985
205,228
13,27
23,974
58,852
324,822
495,969
609,811
57,972
459,903
59,524
787,997
331,717
259,469
738,812
576,899
367,905
630,641
695,999
802,833
61,75
180,441
88,178
38,586
667,788
519,773
96,856
727,839
432,625
243,460
120,884
383,620
110,345
34,472
2,928
35,696
295,772
157,542
86,927
661,749
306,521
197,614
224,339
431,552
651,821
264,295
41,223
532,720
285,354
411,579
154,774
407,954
651,677
552,963
266,606
512,747
36,638
12,52
283,286
12,546
220,346
294,295
57,697
126,302
410,735
471,602
197,362
263,573
864,942
328,931
488,920
614,916
402,996
539,593
159,192
644,758
283,636
407,931
115,265
143,247
429,461
528,583
42,955
113,341
45,206
199,264
698,851
36,386
296,462
78,877
650,694
128,240
77,832
50,815
193,598
493,747
265,474
311,590
22,487
53,969
248,421
916,929
375,611
455,491
216,703
320,940
623,712
342,699
302,626
634,987
750,753
506,801
60,455
41,213
92,524
221,409
63,726
225,559
304,852
478,739
70,356
923,946
628,912
634,843
133,561
346,705
40,104
289,808
372,434
142,237
357,570
451,763
226,236
141,686
420,775
374,479
618,876
23,401
36,520
378,589
467,972
140,577
124,898
185,728
480,762
51,648
800,852
720,743
70,369
274,922
369,665
83,308
25,712
730,793
667,853
100,397
199,519
406,732
514,760
546,892
310,615
29,602
243,525
690,756
20,553
106,556
762,861
635,677
177,616
128,989
313,397
457,899
934,973
652,766
582,930
214,912
450,631
16,110
594,904
348,583
13,370
97,592
23,414
286,873
535,711
367,489
193,565
800,865
122,950
189,711
93,743
601,921
893,949
826,859
206,885
333,697
601,777
81,216
239,424
354,411
17,497
79,292
297,780
29,471
418,661
497,576
38,785
884,929
371,845
399,827
70,588
357,681
712,729
93,720
368,696
613,872
485,952
55,873
291,592
933,962
338,524
174,830
242,556
3,948
224,767
618,843
47,496
442,617
843,961
334,675
463,560
548,747
753,887
277,778
377,636
310,317
503,632
737,799
37,833
174,313
460,527
477,988
108,713
465,605
471,536
85,729
158,570
60,147
89,470
116,573
255,768
60,412
143,855
15,935
15,117
889,910
233,376
115,729
283,871
190,643
584,799
451,455
189,269
463,658
24,876
144,792
39,510
439,975
150,872
320,874
14,273
287,697
574,790
378,815
82,444
108,582
36,68
17,958
203,819
237,732
367,927
435,567
51,870
79,560
7,126
185,541
318,662
384,607
449,587
128,272
465,860
406,545
477,834
140,920
217,237
33,794
325,328
645,647
124,158
382,682
792,846
252,981
61,218
412,970
643,723
200,562
453,742
548,714
82,686
313,439
24,336
704,998
457,712
31,195
19,895
15,516
204,303
67,563
360,779
595,682
343,992
113,121
416,796
356,665
528,628
107,455
299,805
38,621
317,710
80,617
221,742
489,822
124,135
147,527
734,998
140,488
329,949
131,439
97,297
264,294
47,296
346,858
313,681
654,745
572,941
358,603
16,345
428,927
19,499
4,456
72,245
784,976
40,787
891,922
369,468
123,147
188,542
620,724
431,937
5,420
15,879
559,714
57,467
344,560
425,634
132,906
517,717
407,845
191,812
244,967
747,950
406,620
50,464
791,956
80,715
349,760
723,858
54,434
282,441
415,705
329,373
125,723
294,415
226,546
68,368
206,567
481,506
28,826
65,219
409,783
136,508
262,355
215,243
667,898
149,972
11,364
112,416
235,895
604,878
21,643
154,269
184,786
90,513
344,658
425,503
237,303
94,483
75,241
921,935
35,842
614,784
282,948
326,991
163,210
320,831
643,847
307,483
191,537
685,929
703,977
197,351
29,395
116,134
276,501
575,648
558,595
755,880
482,605
419,665
420,630
445,803
386,488
607,636
103,694
54,689
130,419
468,823
172,415
311,759
431,495
238,366
102,356
168,301
95,991
579,924
853,898
337,753
953,985
468,944
817,832
495,552
755,857
44,616
74,150
29,902
81,912
271,929
32,418
200,231
51,251
5,809
142,406
555,953
321,786
783,811
358,933
590,910
381,916
34,729
94,594
55,257
580,982
202,276
546,760
101,718
17,267
364,454
946,959
615,710
161,360
587,648
102,310
335,661
395,563
94,306
248,364
540,801
23,691
172,405
173,370
337,887
612,826
232,276
416,622
322,615
199,773
309,416
361,426
627,662
466,479
58,425
224,537
640,744
12,129
518,526
61,659
374,890
703,800
316,540
326,850
154,249
504,856
83,683
154,743
269,315
218,907
9,770
404,625
751,998
193,999
421,714
233,892
786,955
108,748
248,642
453,931
259,657
563,919
584,713
113,948
154,720
118,797
255,394
309,514
17,751
580,828
534,632
391,812
157,645
102,709
130,628
336,876
329,837
293,914
4,897
548,795
327,647
164,769
399,672
712,754
156,536
545,726
30,131
250,400
253,963
193,832
287,467
620,756
180,341
242,990
19,423
915,975
444,944
241,881
222,602
200,849
805,959
335,893
334,785
382,596
716,850
742,759
153,215
610,985
273,280
210,340
248,632
76,260
385,866
44,573
219,574
411,924
612,914
544,859
562,684
204,976
801,966
719,747
383,798
260,956
98,140
168,235
775,913
79,572
580,674
265,433
176,770
292,307
70,194
222,471
322,824
91,137
300,885
63,829
58,634
410,936
438,855
273,293
511,839
101,675
131,209
664,938
320,899
674,982
75,659
6,34
208,694
716,984
59,571
95,228
138,864
272,715
119,850
23,733
133,376
83,784
50,378
416,435
121,258
204,701
265,531
101,917
32,329
53,123
142,726
614,685
773,858
443,803
369,588
683,784
52,652
823,944
284,666
323,886
132,797
447,809
2,13
258,793
106,250
18,366
185,543
614,806
49,619
461,972
616,995
180,730
296,496
188,325
313,585
486,656
379,530
344,572
241,825
256,688
523,803
365,860
311,660
123,460
130,356
143,438
119,984
340,803
272,934
392,999
12,449
156,493
205,880
85,698
482,663
674,684
660,786
719,835
765,951
251,587
872,934
288,505
153,460
206,435
503,987
115,433
557,778
114,617
420,809
186,642
43,593
115,698
13,162
764,964
47,792
76,361
710,993
257,522
242,250
213,223
640,668
71,139
429,750
86,905
7,383
58,843
139,502
146,398
124,788
259,604
692,980
345,378
222,536
490,616
932,961
730,863
484,542
320,699
572,691
905,980
26,746
676,748
855,979
304,876
585,975
612,992
190,625
352,358
551,833
696,842
275,669
743,774
137,964
577,970
692,957
773,802
549,908
322,637
676,869
627,864
187,412
1,959
267,966
905,957
736,770
857,880
541,680
125,473
75,881
48,518
909,963
510,549
195,308
807,915
38,181
509,849
406,756
130,709
839,989
589,814
414,733
301,676
475,563
621,946
654,714
79,483
178,605
103,840
122,853
403,952
17,279
657,868
26,736
957,980
18,732
961,987
90,757
707,954
867,943
292,483
492,508
284,479
149,434
384,566
449,546
220,723
67,630
480,799
635,822
10,504
5,160
74,934
245,636
264,649
504,747
52,766
254,721
621,923
298,907
64,740
526,542
215,729
90,240
84,166
151,973
153,525
600,985
1,131
681,830
304,843
927,971
705,858
212,351
362,784
100,555
108,230
91,964
265,851
172,394
76,426
284,312
194,418
305,780
22,720
316,938
5,667
43,105
132,708
486,711
506,540
149,797
56,569
43,370
46,970
198,918
209,439
543,693
64,838
195,275
65,574
699,940
250,556
428,971
616,942
931,954
315,685
415,772
643,816
352,603
181,196
108,737
429,972
128,715
590,889
95,538
327,924
334,820
590,660
298,897
421,559
565,832
733,974
671,999
21,625
289,668
937,969
448,841
524,571
413,969
305,649
9,736
599,601
486,544
511,717
739,761
572,733
20,665
85,874
569,578
746,885
409,971
49,170
627,821
299,610
440,549
157,526
183,664
725,947
201,798
891,979
604,657
797,972
708,894
89,327
242,606
417,458
302,620
30,915
982,990
48,969
175,781
176,746
276,604
837,900
262,291
14,189
252,884
110,571
214,628
30,807
451,986
90,678
826,863
738,750
22,543
146,875
271,381
343,486
689,894
231,982
508,702
633,962
384,932
290,888
331,511
67,996
586,621
29,475
259,263
239,922
166,709
674,850
226,760
43,867
89,834
309,349
66,213
781,833
834,988
312,354
245,364
684,900
616,765
427,978
513,789
191,738
637,824
704,734
248,454
468,494
46,505
13,328
170,391
456,897
156,227
13,593
104,711
618,932
249,720
54,481
200,684
67,420
629,945
245,835
393,441
147,937
631,907
81,583
151,678
560,883
255,772
41,812
773,847
300,514
220,405
12,376
291,694
490,903
567,598
180,863
236,349
609,860
126,626
261,442
90,789
214,330
169,853
112,319
458,727
469,965
101,569
189,273
145,990
160,475
8,347
643,858
327,472
193,392
231,684
270,612
281,621
529,872
240,769
534,987
630,775
379,555
271,842
699,874
76,517
859,863
234,811
538,548
762,930
335,597
888,926
254,380
186,245
371,407
752,922
381,829
168,456
42,88
695,796
106,252
1,873
5,169
29,563
251,347
729,874
86,688
575,587
447,667
1,55
67,266
74,979
325,561
364,632
484,963
871,994
918,926
402,744
451,557
165,688
124,427
377,607
57,337
221,854
562,918
447,788
220,480
350,855
241,948
256,811
8,746
219,255
576,938
130,214
670,716
230,301
831,899
100,600
60,527
5,591
762,799
654,857
599,921
647,818
277,641
86,256
185,378
314,788
88,482
333,887
5,447
87,108
236,954
508,659
18,237
163,741
518,969
546,771
713,799
287,956
217,303
376,476
37,781
438,945
845,954
210,443
578,610
535,914
179,721
20,468
500,776
152,358
163,633
47,830
183,840
161,672
608,983
385,825
253,526
541,813
141,205
262,840
229,663
222,538
653,990
8,206
217,725
772,947
134,547
94,474
462,641
309,319
141,326
134,138
660,742
713,897
395,996
469,945
122,721
398,476
824,993
110,338
295,500
380,873
78,651
74,272
553,944
300,435
277,451
32,949
461,797
225,935
241,385
503,534
554,616
35,545
19,866
300,736
157,162
735,813
407,453
257,923
186,454
582,799
339,812
32,661
186,719
262,974
233,422
298,631
430,787
2,489
570,681
342,594
252,929
99,458
448,575
473,748
419,777
51,530
297,708
483,798
125,861
319,955
358,803
586,810
897,968
114,442
428,489
194,322
802,816
260,267
333,337
123,527
640,902
259,573
732,756
64,68
476,687
67,488
314,359
581,709
43,539
672,827
436,879
538,747
221,811
153,527
159,836
268,477
409,453
10,856
34,167
175,960
339,537
551,802
1,807
184,371
574,669
16,378
437,700
175,551
735,888
152,567
299,586
413,608
423,881
196,610
578,675
763,986
595,993
274,529
587,760
345,589
731,890
294,772
708,906
654,935
233,533
416,999
101,578
703,912
64,696
240,513
113,180
558,710
853,856
332,367
602,902
408,771
862,941
673,925
289,670
569,953
649,833
326,674
126,383
768,790
665,777
765,864
12,892
299,985
266,808
388,505
178,695
75,948
369,900
704,890
402,668
215,433
547,943
902,991
499,866
548,642
321,371
470,988
174,846
92,893
165,877
401,974
6,624
54,372
125,432
204,725
46,288
6,215
266,520
394,440
159,165
247,952
443,598
314,447
459,951
842,981
734,890
868,890
37,175
195,761
664,831
297,894
524,936
619,679
15,421
594,851
211,970
49,679
45,300
