x,y,node_ID
-6.7446256,0.34227684,0
-6.9357457,0.6055821,1
-7.179431,0.2267295,2
-7.2038145,-0.6419773,3
-7.3773255,-1.4007529,4
-7.4674973,-1.8681124,5
-7.4494205,-2.7303505,6
-7.8540487,-3.3777099,7
-7.686145,-4.0717006,8
-7.8490677,-4.5120173,9
-7.75355,-5.1032043,10
-8.01527,-6.2779455,11
-8.184245,-6.9136868,12
-8.203726,-7.2079544,13
-8.385393,-7.752445,14
-8.431545,-8.631579,15
-8.523602,-9.278091,16
-8.780619,-9.677762,17
-8.935949,-10.098215,18
-8.925552,-11.0138035,19
-8.955094,-11.73034,20
-9.003611,-12.125418,21
-9.187657,-12.883113,22
-9.207166,-13.239517,23
-9.403655,-13.985562,24
-9.361205,-14.31145,25
-9.483794,-15.13622,26
-9.542984,-16.22585,27
-9.643965,-16.78964,28
-9.490981,-16.776247,29
-9.35706,-17.765324,30
-9.142784,-17.99646,31
-6.537175,0.7324803,32
-6.7551093,0.41794825,33
-6.8555894,-0.2641802,34
-6.9774685,-1.0101036,35
-7.211657,-1.5770916,36
-7.185775,-2.2553253,37
-7.380641,-2.9902153,38
-7.5923915,-3.25663,39
-7.3771496,-4.074842,40
-7.6408634,-4.727116,41
-7.5443063,-5.4360595,42
-7.6840806,-5.941189,43
-7.969259,-6.7570453,44
-8.121606,-7.430311,45
-7.951952,-7.96851,46
-8.233868,-8.622333,47
-8.337715,-9.186771,48
-8.389261,-9.788342,49
-8.594865,-10.245388,50
-8.747148,-10.89561,51
-8.733662,-11.545947,52
-8.987841,-12.189369,53
-8.8362,-12.777237,54
-8.891517,-13.30384,55
-9.248093,-13.949105,56
-9.283806,-14.636338,57
-9.150045,-15.235608,58
-9.279432,-15.929611,59
-9.617158,-16.495903,60
-9.583893,-17.1523,61
-9.477784,-17.619337,62
-8.961626,-17.915318,63
-6.053408,0.67767674,64
-5.858374,0.45250812,65
-6.155834,-0.35675845,66
-6.263489,-0.94369185,67
-6.2934318,-1.7524569,68
-6.5200696,-2.349255,69
-6.7285447,-2.9103405,70
-6.7855625,-3.5794885,71
-6.802035,-4.221696,72
-6.8135433,-4.8945923,73
-7.0042205,-5.6652007,74
-7.1240063,-6.3443136,75
-7.186254,-6.736269,76
-7.203178,-7.378004,77
-7.2886314,-8.058282,78
-7.3437138,-8.626833,79
-7.44854,-9.227778,80
-7.616608,-9.843906,81
-7.895294,-10.551662,82
-8.028409,-11.017902,83
-8.009871,-11.626928,84
-8.021131,-12.305574,85
-7.9854817,-12.990522,86
-8.164597,-13.606024,87
-8.385755,-14.189613,88
-8.338781,-14.773638,89
-8.497453,-15.506198,90
-8.646852,-16.0357,91
-8.639811,-16.516724,92
-8.9109955,-17.071114,93
-8.701302,-17.906199,94
-8.643272,-18.260317,95
-5.5323725,0.8437052,96
-5.422153,0.53331566,97
-5.395045,-0.21110515,98
-5.6392527,-1.0210582,99
-5.65091,-1.878046,100
-5.719537,-2.5125065,101
-6.0659566,-3.1296723,102
-6.0529776,-3.777864,103
-6.0270734,-4.474121,104
-6.126391,-4.9788876,105
-6.245229,-5.5832825,106
-6.323869,-6.369586,107
-6.4036374,-6.8254867,108
-6.6304803,-7.5569386,109
-6.5634704,-8.189841,110
-6.7338595,-8.657675,111
-6.6451497,-9.323113,112
-6.8786426,-10.03057,113
-7.1425085,-10.66751,114
-7.3720427,-11.351272,115
-7.3204494,-11.742605,116
-7.3405423,-12.316327,117
-7.2239137,-12.983976,118
-7.49794,-13.704263,119
-7.5169272,-14.345218,120
-7.6533866,-14.981672,121
-7.827087,-15.7897005,122
-7.8426433,-16.066925,123
-8.032577,-16.650236,124
-8.129398,-17.293215,125
-8.225692,-18.072182,126
-7.8554053,-18.361324,127
-4.6142287,0.7452856,128
-4.7387285,0.6195665,129
-4.9618278,-0.097798124,130
-4.952283,-0.98365045,131
-5.015413,-1.6354908,132
-5.055235,-2.2308145,133
-5.3577886,-3.022083,134
-5.2728543,-3.824556,135
-5.2990117,-4.576741,136
-5.4999304,-5.113408,137
-5.5333805,-5.7823424,138
-5.565332,-6.2776194,139
-5.70107,-7.0466824,140
-5.790986,-7.668883,141
-5.9803667,-8.257767,142
-5.963834,-9.082788,143
-6.1836085,-9.515582,144
-6.207528,-10.17369,145
-6.4661474,-10.784303,146
-6.569318,-11.32233,147
-6.691764,-11.997342,148
-6.5886335,-12.677599,149
-6.720938,-13.301065,150
-6.7667813,-14.033002,151
-6.8365455,-14.461506,152
-6.885192,-15.057948,153
-7.1427283,-15.536645,154
-7.1964717,-16.199986,155
-7.457607,-16.826681,156
-7.5266314,-17.658522,157
-7.496458,-18.18831,158
-7.696796,-18.609241,159
-4.2818484,0.68846035,160
-4.21299,0.5090338,161
-4.211878,-0.2092621,162
-4.4179373,-0.8620281,163
-4.303973,-1.480521,164
-4.36475,-2.227808,165
-4.5447373,-2.8837254,166
-4.6077633,-3.8211377,167
-4.6796517,-4.569814,168
-4.844148,-5.2099333,169
-4.826272,-5.890563,170
-4.865975,-6.3873324,171
-5.0591726,-7.110994,172
-5.2509947,-7.7917323,173
-5.153219,-8.338274,174
-5.3682017,-9.084077,175
-5.4396453,-9.601682,176
-5.6167164,-10.24855,177
-5.8356943,-10.966809,178
-5.8924255,-11.520253,179
-5.7983494,-12.18719,180
-5.986825,-12.720188,181
-5.9906945,-13.365219,182
-5.914027,-13.90998,183
-5.9866548,-14.592229,184
-6.188475,-15.198784,185
-6.3150973,-15.746276,186
-6.7692413,-16.401718,187
-6.851758,-17.11195,188
-6.823254,-17.591879,189
-6.8010826,-18.244724,190
-7.1318645,-18.546318,191
-3.6245732,0.71948564,192
-3.4244413,0.27298856,193
-3.5456502,-0.2353702,194
-3.6029148,-0.9518899,195
-3.6808605,-1.6750867,196
-3.6228006,-2.330017,197
-3.843147,-3.0931704,198
-3.860863,-3.7985895,199
-3.85592,-4.4998035,200
-4.0613804,-5.17584,201
-3.9535,-5.8423996,202
-4.0392017,-6.4773364,203
-4.3146973,-7.261403,204
-4.43209,-7.927415,205
-4.489451,-8.56616,206
-4.7020254,-9.290827,207
-4.7179265,-9.782876,208
-4.8763795,-10.411979,209
-5.201936,-11.2898,210
-5.083534,-11.621402,211
-5.0515327,-12.331851,212
-5.1658387,-12.969742,213
-5.113977,-13.571144,214
-5.3163466,-14.043486,215
-5.383424,-14.834342,216
-5.464255,-15.43412,217
-5.89956,-16.00416,218
-6.218418,-16.715738,219
-6.205734,-17.298141,220
-6.273778,-17.862017,221
-6.0512934,-18.717623,222
-6.515906,-18.644026,223
-2.9972537,0.46001357,224
-2.8730953,0.12223923,225
-2.8367157,-0.48010936,226
-2.8716993,-1.0301303,227
-2.8808684,-1.5773212,228
-3.03375,-2.352786,229
-3.0385914,-3.126191,230
-3.1971455,-3.8285034,231
-3.2823386,-4.523178,232
-3.4143636,-5.228792,233
-3.2534263,-5.9026794,234
-3.5286474,-6.546486,235
-3.764716,-7.1007857,236
-3.923854,-8.018374,237
-3.8376498,-8.559933,238
-3.981536,-9.307461,239
-4.0658627,-9.980919,240
-4.0604734,-10.459897,241
-4.390203,-11.174193,242
-4.300704,-11.703669,243
-4.2755227,-12.513003,244
-4.5347037,-13.107814,245
-4.5397215,-13.790303,246
-4.6936445,-14.482952,247
-4.7948174,-15.054877,248
-5.051019,-15.745046,249
-5.2178864,-16.31744,250
-5.415886,-17.033226,251
-5.3388424,-17.68474,252
-5.3193607,-18.212418,253
-5.5286627,-18.809635,254
-5.836693,-18.786497,255
-2.1089125,0.42817014,256
-1.9185139,0.20757566,257
-2.1850734,-0.5157731,258
-2.1081965,-1.273382,259
-2.2506375,-1.911574,260
-2.4962943,-2.4878516,261
-2.3492773,-3.1864676,262
-2.3947716,-3.8701086,263
-2.562949,-4.582602,264
-2.6459496,-5.3972664,265
-2.6051335,-6.1590395,266
-2.965059,-6.802678,267
-3.0497372,-7.4127073,268
-3.1757545,-8.139258,269
-3.1438544,-8.759149,270
-3.2025144,-9.410303,271
-3.2552524,-10.020832,272
-3.5361621,-10.642953,273
-3.7488394,-11.197473,274
-3.631614,-11.900233,275
-3.770379,-12.623466,276
-3.7159061,-13.25826,277
-3.8369627,-13.989674,278
-3.9070566,-14.793357,279
