x,y,node_ID
0.30259395,-1.431645,0
0.08086461,-6.059206,1
1.8693122,10.255673,2
5.7732105,2.6802983,3
11.907885,8.787747,4
16.986658,3.164972,5
-4.3307395,9.154201,6
0.67435855,14.738692,7
17.047152,14.384636,8
13.724114,11.505873,9
17.612423,3.6432674,10
12.797312,8.884064,11
4.1218805,1.2855607,12
15.413853,1.3729501,13
14.682757,5.2753906,14
17.218533,-2.7749987,15
7.187233,1.6589986,16
3.9320226,14.959581,17
2.314215,9.495209,18
8.092006,-1.6254308,19
2.7373867,6.3351884,20
-2.337616,3.6624727,21
11.398167,5.5705566,22
3.6740468,2.3458824,23
-2.3995745,15.584951,24
9.5759115,16.11635,25
-7.1118507,-2.6869888,26
15.340118,1.8861469,27
15.213593,8.442755,28
5.2576246,12.07068,29
5.4571853,-7.6981993,30
15.175356,-5.7002473,31
16.52912,7.627409,32
15.79873,7.149181,33
8.535139,11.983772,34
-1.9936779,1.6906586,35
15.647922,12.761384,36
-4.8526926,-3.9719472,37
8.903812,-6.617173,38
-0.11137432,1.519983,39
14.962707,13.4036255,40
-6.829417,2.5858655,41
14.894388,-4.0886917,42
5.917895,-2.3449938,43
-3.027593,5.856219,44
16.212965,11.796902,45
11.870841,-5.7980347,46
2.4618404,9.77575,47
1.3372631,17.304525,48
17.031326,-4.858623,49
-5.3849096,12.332133,50
-6.2360272,0.7686364,51
1.7887362,12.876232,52
-2.3846774,18.018362,53
-2.0758064,2.258248,54
12.299059,10.889632,55
2.7977629,2.0111032,56
-1.7585589,-3.3555882,57
-3.3078825,11.422123,58
-0.48657694,10.236075,59
16.749664,7.602818,60
3.5976703,0.52465826,61
10.410068,-3.8117354,62
11.404062,15.157567,63
-2.97877,8.631873,64
2.4909782,-2.331046,65
-1.7262983,-2.6325696,66
1.8645016,6.669193,67
12.448637,-5.6840024,68
4.3456025,17.29709,69
9.6912365,13.669544,70
16.922398,6.6574807,71
1.3864714,-5.0439034,72
2.9492424,17.68694,73
-3.073811,-0.9190846,74
11.877493,-0.8308591,75
-6.4823804,-3.7721114,76
16.400278,-0.50434685,77
-4.0042157,2.6930344,78
-5.779361,10.880026,79
7.4826083,13.337012,80
8.466189,-0.01892147,81
9.280984,7.132817,82
3.2751698,17.592056,83
-1.4090483,-6.234894,84
-0.7617011,-4.1574492,85
8.902302,-1.2118324,86
11.791029,-5.2054815,87
9.260479,-2.8777754,88
-3.0348427,13.900282,89
5.880428,8.726562,90
-3.4795005,-5.3532505,91
