x,y,node_ID
3.5879066,4.372278,0
13.342507,0.60140425,1
4.4950485,-9.182504,2
-8.538349,13.873713,3
-7.0372105,0.75473565,4
14.5178795,7.2439327,5
-1.6681635,12.170974,6
-1.5822473,-3.0960393,7
3.6072547,18.293238,8
3.6879659,5.7351875,9
11.027487,21.168703,10
9.346547,3.815288,11
4.5351624,-3.5703547,12
0.97241044,9.679067,13
1.1081815,11.363268,14
10.762169,18.363195,15
12.882808,21.385357,16
15.3913765,12.099495,17
8.953699,2.9780822,18
-4.6531415,-7.6108565,19
-5.2733636,-4.5582376,20
-5.034221,4.137282,21
2.706416,-2.1765528,22
10.302658,13.463147,23
12.161725,15.094451,24
9.09058,-5.043473,25
6.3338737,-3.402434,26
12.465559,3.5293665,27
3.0216005,13.800117,28
-8.517264,4.7975993,29
15.291022,-5.21927,30
-3.5893865,11.778179,31
4.5878053,-5.986981,32
-5.9260435,14.989876,33
-6.227248,11.995246,34
6.5374093,-5.026613,35
-3.048055,7.551835,36
9.882368,10.22462,37
-11.182254,14.536175,38
2.740154,-9.405325,39
-11.695178,11.19344,40
2.140148,3.5689251,41
13.170267,3.7447007,42
11.946933,16.053465,43
11.426495,13.128435,44
-5.0289545,3.120261,45
12.938842,5.7651744,46
16.831076,0.9346672,47
6.3217683,-0.1984898,48
21.528473,-3.8021507,49
9.218059,-4.0527186,50
-5.318563,11.642196,51
2.9107988,4.399416,52
16.1717,-3.6201801,53
19.829445,-5.435978,54
-9.484964,12.266376,55
13.498735,17.01324,56
11.309889,0.059734803,57
6.519802,5.768413,58
6.1086216,-3.7186491,59
-7.675151,2.7601528,60
6.153847,0.3179815,61
-2.1379728,-7.5082474,62
18.993269,-6.4580307,63
-3.1776712,13.388244,64
5.118495,-8.118439,65
-1.4739065,-0.109169334,66
18.123718,7.8246017,67
1.4048822,-3.8094423,68
15.873857,1.3768123,69
2.7521265,15.892893,70
2.7552884,-1.3775376,71
15.832162,20.109257,72
-6.074523,-9.836242,73
-2.0892258,-7.475459,74
10.444528,3.9923007,75
1.8282897,-8.41768,76
-7.592997,-4.3771996,77
-3.4437735,16.729221,78
-0.56791234,-9.3421,79
9.229843,3.3979323,80
15.613376,-6.9090934,81
-6.3366675,13.97412,82
-2.5934136,0.14136669,83
-4.0289464,-1.5428214,84
-6.389506,3.99917,85
11.962537,4.5316405,86
-3.8030744,2.1485412,87
-2.9357667,-4.102833,88
-4.4821434,14.495746,89
-8.565063,3.7490878,90
8.698594,20.550259,91
8.514253,0.014903678,92
-4.1510515,8.911937,93
18.627123,2.308552,94
-1.7753266,-5.8480935,95
-5.2839904,-3.0097744,96
19.322857,6.5182834,97
-9.259886,15.702489,98
-7.066792,4.3856378,99
15.843517,17.638832,100
18.950909,5.3786416,101
8.713754,-1.5427567,102
13.436547,13.600252,103
-2.6373215,-10.973339,104
19.961727,2.4620755,105
-4.5674586,5.6981015,106
1.1795043,2.6514175,107
-1.6810827,-2.8655083,108
-4.0924597,-2.3623939,109
-1.2538699,8.228871,110
8.7610855,-7.7846613,111
-4.2518067,8.360667,112
3.12059,11.728581,113
-2.8325505,12.054638,114
12.6084585,2.3029456,115
0.6479648,-9.623514,116
11.258235,4.947301,117
10.76595,6.307375,118
-3.8858857,6.1299305,119
-1.9598746,-10.262728,120
4.342269,-7.258324,121
10.658761,18.908524,122
8.770098,19.694927,123
9.147933,10.847209,124
2.4967299,15.299542,125
15.569581,11.481178,126
-4.0899253,-7.6497536,127
-8.894478,9.094177,128
3.4690678,17.310078,129
13.277451,19.19795,130
-4.7679377,3.7287283,131
-2.6399217,-4.3537993,132
5.6955357,3.6403608,133
2.101745,-8.522578,134
18.82552,-4.2484455,135
8.613461,-5.295045,136
9.779196,-8.035323,137
-0.60781765,7.944905,138
10.528529,13.351345,139
-1.2646937,-3.4527779,140
11.732551,16.519424,141
1.6663593,7.2671022,142
-8.749958,5.4770837,143
15.783379,8.941802,144
13.997426,21.108576,145
1.6336104,15.166923,146
-4.7612157,-6.252944,147
-0.8987354,-9.9676895,148
3.4689746,16.69351,149
-7.6457505,-4.81679,150
-9.741665,13.238984,151
1.9430953,-5.8170166,152
8.032145,3.4879296,153
-0.7812685,9.000495,154
12.593963,-5.7365775,155
4.357542,18.19736,156
-3.1416934,-2.7031872,157
11.010037,6.646096,158
-10.238852,12.564412,159
-9.781002,6.3089643,160
9.778908,20.466074,161
-8.634931,1.2701837,162
4.818663,13.050099,163
-5.482528,-3.1606302,164
18.35889,6.558042,165
-8.761173,15.591999,166
12.247096,-2.1630867,167
17.7449,7.19266,168
-5.3883667,-6.2937875,169
-3.3091457,-6.439434,170
4.78359,18.08128,171
-7.154661,-1.4378337,172
5.368381,-4.3884892,173
-5.803958,0.5902204,174
-8.360313,7.5746512,175
-1.8136296,10.664473,176
2.7074187,-6.4850945,177
-5.8784432,6.292675,178
7.879808,4.096698,179
2.4017732,3.0831566,180
-8.007629,2.636214,181
15.1548395,5.2071104,182
-1.5918494,7.750568,183
10.912076,5.746031,184
-2.5979257,12.41495,185
16.513756,9.646817,186
20.4751,-2.2584956,187
-4.456376,12.402293,188
4.9622927,6.046806,189
15.460801,1.7798885,190
-8.512264,2.507826,191
21.379755,-5.538181,192
-1.6680882,5.816594,193
13.096894,13.343674,194
-3.3512893,9.54196,195
-9.402323,2.1241605,196
-0.47672662,17.220514,197
17.451368,-5.4615602,198
12.625396,21.107769,199
13.226546,-1.3116964,200
-5.098913,7.1144023,201
10.120619,-0.20898773,202
19.766233,-0.99635637,203
13.400986,6.7839293,204
15.635916,19.524265,205
-10.658101,12.398162,206
6.488573,8.034991,207
-7.915191,4.588596,208
17.139938,3.1232462,209
18.360462,-2.9064434,210
14.465523,3.9152503,211
-10.901061,15.1708145,212
4.5098495,-4.701291,213
-11.951441,14.212297,214
6.145936,-6.365585,215
-9.175286,2.1277204,216
16.215712,-5.559198,217
-5.4204173,1.662259,218
7.131201,-0.38195154,219
11.273836,15.799228,220
-7.536471,11.326245,221
0.78460544,15.045262,222
3.0627713,10.802801,223
21.060759,-2.4966927,224
0.062235482,6.303701,225
0.969454,18.152073,226
5.904137,17.380352,227
-1.7004813,-10.78921,228
0.91797096,5.2527266,229
0.2591481,15.641412,230
0.5486997,4.021465,231
-0.9085493,17.43164,232
10.413928,-5.740264,233
-3.3073864,2.458682,234
20.765528,-1.6819291,235
-8.374342,13.625292,236
15.789336,2.679871,237
8.951621,16.072851,238
16.510855,21.546143,239
2.8215463,5.969634,240
-3.4713128,-10.505963,241
-8.2100525,10.384917,242
6.9361186,20.082422,243
12.479798,19.090654,244
-6.697917,6.0098643,245
7.0334716,2.8059704,246
7.534188,-7.320868,247
9.257751,13.534306,248
-8.766629,3.459913,249
4.5342336,8.935017,250
11.267019,1.8193853,251
-3.4921706,2.877936,252
10.11693,8.551941,253
-1.1838571,10.943367,254
-6.316826,-4.5641675,255
-2.4987628,-3.0387745,256
15.697402,18.52685,257
10.7329235,-5.560431,258
-0.30792573,10.522897,259
15.013373,14.577351,260
12.589912,-4.1403456,261
3.3442838,-6.6340165,262
8.625418,-5.7139273,263
-9.461108,6.2504973,264
15.453282,16.477083,265
15.012218,0.95686907,266
3.3072894,-9.075039,267
16.979607,-4.888854,268
3.2659297,-0.8719413,269
1.3450339,-6.519229,270
11.53667,18.000465,271
-7.871616,0.23741077,272
8.463532,2.7184322,273
4.333943,2.2095752,274
3.6273644,17.57918,275
-7.770615,13.565317,276
3.6000266,3.5667868,277
1.3014598,4.033927,278
-3.9718862,-4.6084075,279
-6.018508,5.817235,280
-9.421748,2.195083,281
0.4191532,14.990246,282
12.093927,-0.8068158,283
6.962176,4.696913,284
3.0459526,17.279078,285
11.48809,13.417692,286
10.147023,1.1379048,287
21.190474,-3.214273,288
1.1521692,-2.3756747,289
-1.0957419,9.332209,290
12.673304,0.6217718,291
9.507964,1.9659189,292
13.4555025,5.232182,293
