source,target
880,2591
506,3157
881,3195
882,3196
883,2939
884,2645
80,2945
885,2554
886,3197
887,2624
888,3198
889,2665
890,2578
598,3091
891,3199
887,2624
892,3026
468,3167
652,3092
10,2563
633,3030
893,2566
894,3200
895,2560
635,3201
896,3202
745,3203
401,3204
558,3205
269,3068
838,3206
791,3207
897,3044
898,2861
899,2788
900,2652
660,2635
901,3025
427,2785
80,3208
902,2681
655,3209
903,2653
310,3210
904,3211
905,3212
906,3213
907,3214
655,3078
908,3215
743,3216
909,2633
910,2879
878,2790
911,2574
912,3217
913,2889
914,2667
649,3039
915,3218
92,2618
916,2875
864,3219
917,3074
858,3220
918,2620
338,3063
878,3221
595,3222
919,3223
920,2715
704,3079
921,3224
262,2576
498,3225
725,3077
905,3226
922,2965
923,3227
924,2782
925,2640
926,2567
927,2660
661,2932
80,3014
533,2782
272,2788
170,2675
928,2979
826,3228
929,2617
930,3229
931,2634
597,2704
932,3230
933,2686
934,2855
935,2806
936,3229
937,3231
938,2702
939,2823
940,3047
941,2646
585,2924
942,3232
943,2900
944,3233
945,2991
112,2957
127,2569
887,2624
946,3234
947,2664
948,3235
474,3236
48,2576
949,2593
787,2632
115,2655
729,2676
593,2771
950,2591
477,3237
951,3238
454,2652
339,2713
697,3239
952,2669
953,3240
954,2843
955,3241
956,3092
243,3242
545,3243
957,2586
803,2769
5,2912
958,2821
959,3190
960,2718
961,2794
962,3244
963,2705
964,3245
346,3024
965,3246
966,3247
967,2835
872,3194
80,3248
968,3249
151,2689
761,3119
597,3250
645,2766
969,2857
970,3251
971,2749
972,2638
836,2612
434,2980
538,2601
647,2713
973,3195
974,3252
363,3191
766,3253
366,3254
772,2789
975,2889
976,2905
977,3255
410,3256
978,3257
170,3065
943,3258
979,2578
836,3259
937,3231
529,2675
980,3110
981,3051
86,3260
982,2754
983,2889
984,3261
985,3262
793,3263
61,2610
986,3264
987,2734
988,2564
989,3265
990,3124
985,3262
904,2651
991,3266
992,2770
989,3265
993,2591
994,3267
995,3268
633,3030
996,2645
633,3030
997,2656
998,3269
999,2617
1000,2756
1001,3201
1002,3270
99,2746
280,2794
103,3015
560,2562
728,2558
1003,2716
1004,2734
535,2783
513,3240
1005,2687
1006,2824
1007,3271
1008,3272
33,3273
139,3274
1009,2705
429,3150
608,2617
366,2968
1010,3275
653,3108
29,3276
1011,3102
1012,3277
1013,3278
1014,2913
325,2754
704,3079
340,2843
77,3070
891,3279
1015,2716
1016,2931
1017,2738
851,2849
846,3280
74,2620
1018,2753
1019,3281
1020,3282
619,2742
1021,2667
1022,3064
1023,3021
1024,3143
243,2867
1025,3283
1026,3252
182,2716
1027,2709
1028,2860
1029,2886
929,3284
1030,3285
274,2713
1031,3268
219,3286
1032,3010
908,2567
57,3015
1033,3287
709,3081
68,3288
1034,3242
772,3289
382,3063
936,3229
1035,3290
1036,2907
668,2725
1037,3150
1038,3291
1039,2560
626,2679
477,2655
1040,2751
808,3292
1041,2554
1042,2692
1043,3293
525,3294
221,3295
192,2619
1044,3296
1045,3297
608,2617
810,2561
133,2669
483,2823
1046,3298
1047,2997
584,2693
95,2715
561,3299
1048,3238
219,3286
641,3033
1049,3300
706,2669
10,2591
1050,2898
1051,2799
174,2710
313,2822
1052,2762
1053,3301
439,2876
868,2698
797,3302
256,2776
1054,2843
1055,2806
1056,3303
112,2957
815,3304
624,2773
1057,2921
788,2968
186,2721
173,2709
1044,3135
1058,3305
397,2883
1059,2946
1060,2571
672,2934
526,3306
872,2950
1061,3094
1062,2625
1063,2576
664,2705
931,2634
1064,3307
1065,3308
119,2600
1066,3309
201,3245
716,3086
1067,3012
1068,2845
1069,3117
1070,3310
1071,3064
1006,3311
1072,3312
960,3313
463,3008
1073,3058
79,3224
1074,3314
1075,3237
1076,3315
1077,3261
1078,2617
1079,3250
451,2919
508,3044
897,3316
1080,2562
1081,2972
31,2584
272,3317
522,2845
1082,3318
682,3319
1083,3320
1050,3321
1084,3322
610,2613
1085,3323
1086,3324
1087,2652
1088,2643
92,2636
1089,2936
910,2879
1090,2643
935,3246
32,2585
1091,3325
1092,3326
552,2712
1093,2816
931,3327
1094,3194
950,2591
80,2945
29,3328
414,2613
1095,2926
1096,3268
1097,3066
1098,2889
1043,3329
468,2645
1099,3330
93,2609
203,2735
1100,2904
515,3268
1098,2889
1101,2734
642,2667
1102,3061
167,3166
751,3331
802,2782
1103,2875
527,2886
808,3203
289,3332
1104,3333
719,2932
1105,3334
1017,2738
146,3114
1106,2837
1107,3157
1108,2753
88,2633
1109,3335
1110,2979
1111,2932
886,2987
1112,2994
477,3104
1113,2593
1114,2823
1115,2880
1116,2564
1117,3159
109,3336
736,2613
817,3230
1118,3227
1119,3337
1120,3338
1121,2731
769,3066
667,2843
1122,3292
1123,3090
1124,2589
1125,2578
1126,2784
1127,3339
137,3340
1128,3341
379,3342
325,2754
353,2904
1129,2656
438,3036
1130,3343
1131,2785
709,3344
1132,2820
106,3054
423,2659
1133,2968
458,3227
1134,3345
324,3346
1135,3308
1136,2840
743,3347
1137,3348
1033,3287
825,2660
123,3179
313,2812
1105,3349
1138,2898
575,3350
1120,2582
80,3208
36,2619
80,2664
1139,3351
1140,2611
46,2596
750,3352
1141,3353
1142,3079
1143,2935
91,2635
1144,2554
1145,3354
1146,3132
1147,2557
1148,2677
1149,2793
1079,3250
1150,3267
99,2611
1151,3355
1152,3146
1153,2701
1154,2567
846,3356
1155,3357
1156,2652
205,3358
1157,2665
1158,2955
754,2693
369,2701
295,2823
1080,3359
1159,3360
30,3361
921,3362
657,2825
255,2775
826,2831
1160,2716
788,2773
790,3363
1120,3044
506,3157
1161,3364
667,2585
1162,2776
1163,3365
575,2998
591,3333
1164,3336
930,2669
773,3125
876,3065
549,3366
1165,3367
193,2820
403,2608
1166,3368
358,3250
1167,3369
1168,3370
686,3371
259,2616
163,2700
1169,3372
752,2567
348,3373
773,3125
565,3138
891,3279
1170,2715
1171,2611
1119,3337
163,3265
1041,2554
1172,3282
362,2801
1173,3184
833,3323
30,2615
882,3235
1174,3058
524,3374
54,3353
1175,2557
1176,3375
1177,3047
192,3376
248,3377
1178,3378
30,3379
72,2618
650,3057
668,2796
293,3380
1044,3217
1179,2681
426,3381
1180,3019
1181,3382
1182,2715
1183,2857
1184,2774
1185,3282
802,2782
305,3245
843,3383
1186,2571
1187,2870
103,3015
1188,3384
966,3385
448,2917
424,2903
969,3386
1189,2882
815,3387
1190,2554
1191,2641
1192,3126
749,3388
1193,2796
650,3126
1194,3389
396,3390
272,3391
1195,3122
864,2681
1196,3392
270,2716
177,3348
1030,3393
704,3139
72,3394
1197,2653
1198,2751
1199,2715
690,2875
426,2950
1200,3158
1201,2989
1202,3387
1203,3138
533,3216
1033,3287
1204,3008
1205,3150
800,3146
385,2874
1206,2653
736,2613
770,2880
1207,3266
249,2770
1051,2733
1208,3006
1209,3277
1210,2993
1211,2873
163,3341
1212,3037
464,3395
878,3396
500,3397
232,3398
1213,3169
1214,2939
86,2828
1215,2857
239,2734
1216,3046
1088,2777
1217,2924
1218,2754
68,2614
1219,3399
1220,3400
204,3291
1145,3093
233,3044
1221,3401
1222,3402
1223,3063
421,3114
907,3214
400,3403
579,3251
1224,3165
1225,2923
1226,3404
367,2910
1194,2687
61,2610
1227,2776
161,2698
438,2740
12,2565
1228,3405
1229,2702
416,3406
75,3120
645,2908
166,2703
1230,2759
74,2620
1231,2845
916,2920
1232,3407
1143,3234
170,3065
1233,2702
1234,3290
1235,3408
1236,2870
1237,2950
348,3409
1020,3282
1238,3410
820,2576
417,2732
1239,3411
592,2675
1109,2698
68,3412
1240,3413
1241,3414
1242,2846
1243,2559
1244,2585
1245,2617
1246,2701
163,3341
450,2775
1247,3253
308,3415
1248,3416
957,2679
1048,3417
1249,2734
1250,2692
477,2591
1251,3418
1252,2822
1177,3047
1253,3085
1083,3320
1199,3164
838,2740
1254,3419
1255,2831
1256,2591
1257,3420
1258,2593
1050,2585
768,2791
269,2946
213,2757
1259,3286
1260,3293
162,2884
114,2679
57,3217
1261,2947
760,3421
1262,3038
473,2934
943,3258
95,3422
1263,2656
1011,3102
181,2899
1264,3423
801,3424
221,2751
1265,2595
963,3093
872,2754
1195,3146
1214,2939
1113,2593
962,3425
320,2831
1266,2681
921,2941
1267,2669
1268,2933
1269,3206
1270,3426
420,3270
1271,2664
963,2773
1272,3419
1273,2692
1274,2677
1275,2754
396,2794
1276,2979
247,2734
937,2696
1221,2667
1277,2987
1278,2804
87,3427
1012,3043
430,2906
209,2740
1279,3108
1112,2961
1280,2907
1073,2718
1281,2762
650,3405
768,2791
78,2591
1282,2732
790,2590
1283,3221
1284,3227
98,2741
1285,2705
104,2692
1286,3073
434,2830
1287,2684
942,3428
1288,2653
1289,2892
1290,3429
1291,3055
1292,3430
1293,2929
1294,2889
123,3179
1295,2671
533,2782
839,3431
1296,3432
1297,2681
367,3433
1298,2619
485,2664
87,2866
1299,2798
1300,3383
510,2641
1301,3238
1302,3421
1263,2656
219,3286
1303,2988
1293,2724
1304,3434
1305,3087
1306,3284
1307,2628
1308,2989
1309,3227
446,2705
157,2591
788,2773
542,2693
1310,3435
1311,3436
1312,2651
1313,3437
978,3217
930,2756
1314,2751
1315,2989
428,2938
486,3055
80,3150
1316,2908
1317,2950
1318,2558
794,2641
1319,3438
1320,2791
82,2664
1321,3219
1322,2772
399,3439
727,2600
310,2611
243,2921
1306,3175
1313,2886
745,3282
1323,3440
1324,3441
80,3014
1167,3442
636,2903
1325,2609
1326,2989
493,2560
1327,2840
1328,2612
1074,3443
386,3444
1329,2684
1330,2725
1331,2950
371,3445
770,2908
24,2702
1332,3441
412,2751
84,3046
257,2777
154,2887
905,2981
1160,2924
1333,2935
185,2990
639,2613
1334,3139
507,3086
1151,3446
869,3316
1028,3419
1335,2653
1336,3113
1337,2773
1042,3447
1338,3069
887,2624
1130,3448
165,2681
1250,3449
338,3283
597,2704
1233,2702
1339,3030
1340,2778
530,2708
1341,3174
785,3013
1133,2715
1342,3450
1097,2734
993,2591
909,2633
1343,2692
1335,2785
1344,2770
365,3238
1345,3263
1346,3411
981,3451
383,2656
1347,2679
1046,2578
1348,3400
1349,3257
558,3261
1350,2557
467,2930
1351,2835
1225,3452
1352,2889
935,2656
184,2718
1353,3453
13,3454
863,3278
694,3312
649,3198
310,2819
1354,2595
1355,2987
517,3455
493,2945
583,2759
1356,2641
624,3456
1357,3163
13,3457
1358,2859
706,3458
1359,3459
474,3077
270,2751
1360,3460
333,2861
1361,2786
412,3398
426,2715
1362,3119
1032,3461
274,2791
714,2921
971,2572
565,3138
1363,2702
346,2984
846,3462
584,2693
1364,2679
1120,2912
116,2667
169,3341
1188,3463
28,2557
1365,3464
516,2768
668,2796
227,2719
971,2572
1366,2665
1280,2686
1105,2676
1367,2889
1117,3373
317,3465
561,2881
1368,2715
1369,2697
218,2930
786,2832
1370,3113
201,2664
852,3386
1371,2683
909,2632
1372,2939
1373,3466
1374,3467
1375,3340
702,2754
725,3077
1376,3020
1377,3468
76,3004
1378,2873
819,3151
1379,2860
103,2645
151,2689
810,3241
801,3220
1380,2612
1211,2642
1381,2647
275,2600
104,2692
1382,3469
339,2842
1383,3400
1384,2683
663,3470
1385,2635
30,2659
1386,2942
1097,3066
858,2647
1387,2613
1388,3217
246,3471
385,2874
395,3472
145,3473
1389,2698
624,2773
1390,2712
82,2664
417,2732
32,2585
1391,3258
1392,2852
1353,3078
831,3068
1393,3474
1255,2831
1394,3475
864,2942
1395,3476
1396,2591
943,2653
1397,2815
1202,2864
1398,2914
649,2911
1287,2611
213,2703
1399,2942
88,2633
13,2566
476,3477
667,2794
1120,2758
1400,3094
1359,3124
344,2968
1172,3478
93,2609
1401,2889
1358,3479
1248,3480
1402,2731
28,2557
1403,2687
367,3362
498,3225
1404,2887
185,2719
1405,2755
247,2627
835,2611
1406,3236
611,2652
741,2576
1137,3481
1407,3482
752,2590
1408,2718
1409,3430
1364,3261
1410,3174
400,3059
1411,3050
1264,3483
911,3424
1412,2645
1230,2932
682,3484
1138,3485
787,3235
578,3486
1413,3487
600,3165
522,2669
1414,2884
15,2617
783,2806
671,3054
1415,2819
222,2669
1042,3164
226,2752
1188,2605
1416,2633
1417,2662
1418,3306
1215,2857
1214,2939
157,2692
4,2557
1419,3166
234,3344
664,3409
1420,3375
1421,3034
1032,3461
219,2912
1422,2591
977,2981
1423,2645
1424,3252
1367,2617
1382,2822
1425,2873
196,2729
1045,3297
1426,3435
1427,3488
1428,2657
89,2788
259,2560
1189,3489
897,3316
1429,3490
1430,2945
1431,3386
701,2650
116,2667
1432,2822
1431,3386
328,2653
502,2605
629,3004
1433,2793
121,2880
393,3491
1199,2591
739,2793
506,3157
0,2553
783,2679
1434,2601
1435,3120
308,2669
1154,2567
1436,2989
1349,3142
1437,2632
1438,2958
776,3492
369,2701
1439,3408
859,3493
1440,3408
672,2691
1441,3218
106,2628
209,3036
234,3494
1442,2994
1213,3169
1443,2883
773,3433
1444,3336
89,2555
529,2871
1445,3495
1446,2593
1447,3194
1448,2981
1449,2564
1098,2889
1355,2875
1030,3068
1450,2767
1451,3144
659,3496
887,2624
1117,3159
1452,3497
354,2628
1238,2902
1409,2635
1453,3369
676,2803
1454,2794
1455,2576
533,3015
954,2843
906,3213
1456,2609
1457,2760
1458,2593
1459,3498
1460,3499
1461,3500
413,3501
211,3502
1155,3357
1208,3006
1115,3001
594,3150
1462,3503
223,3336
529,2675
209,3036
1463,2753
1464,2831
1465,2843
943,3258
505,3307
262,3251
386,2648
1466,3504
1467,3353
1128,3505
834,3111
1468,3506
1469,2675
116,3507
1470,2684
1048,3417
9,2997
1471,3435
1472,3035
723,2975
120,3508
429,2693
53,2661
1473,3483
1474,3282
472,2811
1475,2610
873,3157
61,2610
843,2754
1476,3282
1048,3417
320,2831
85,2983
686,3066
836,2612
1477,2823
1478,2586
622,3509
285,2799
1479,3508
68,2927
1480,3510
1434,3511
1481,3512
52,2952
32,3513
1482,2772
708,2653
1042,3164
573,2997
186,2721
752,2567
935,3514
1483,3199
1484,3372
1485,2796
668,3271
573,2997
1486,2753
499,3364
250,3515
1487,3276
1488,2656
1489,3195
1297,2681
1490,2754
249,2767
261,2611
1207,2618
1491,2576
1492,3370
1493,2653
1494,2760
430,3516
104,2907
1495,3517
611,3518
1496,2944
660,2635
624,2968
274,2675
661,2947
786,3058
797,2662
1497,3519
182,2794
1498,2560
258,3520
1349,3015
396,2925
1499,2718
1500,2924
740,3105
447,2823
1280,3428
1303,3521
178,2601
426,2580
1501,3036
1502,3306
262,2576
1503,3522
1504,3362
414,3195
1505,2719
479,2652
1506,2645
1507,2665
7,3461
1394,3104
1508,2599
1509,3523
682,2844
1510,2734
1511,3501
1512,2785
733,2777
398,2884
1513,3418
633,3030
812,3056
1514,2734
315,3256
70,2616
1515,2785
697,3239
1516,2578
1517,2705
1142,3524
1518,3525
1519,3299
34,2720
1520,2705
1218,2754
1495,2873
134,3310
1521,3474
372,2864
1062,3109
874,3187
1522,2574
412,2613
1523,2796
1024,3201
1524,3125
272,2788
1525,3526
1526,2975
1527,3527
1528,3528
1529,2891
823,2889
830,3158
507,3529
1530,2693
1531,2696
1532,3108
584,2693
1533,3127
1534,2693
1520,3277
927,3014
704,3139
438,3036
1165,3394
867,3530
1355,3518
233,2793
447,2822
1535,2788
1304,3492
1536,2969
1537,2767
1076,2926
1538,2702
524,2994
878,3192
1236,2870
1539,2811
686,3346
821,2644
486,3022
1540,3186
1012,3043
1210,2897
324,2627
1125,2809
932,2816
657,3049
1541,2839
1542,2713
1543,3531
1145,2809
1103,3532
1544,2816
328,2653
1437,2681
1545,2709
167,3073
1371,2920
524,2600
1546,2880
1268,2785
1547,3438
1548,2772
1549,2607
1550,2613
1121,2750
1551,2966
643,3035
207,2712
73,2619
784,3533
1438,3360
1552,3534
1490,3206
232,3160
624,2968
1374,3344
1553,2571
144,2656
824,3092
559,2778
1554,3146
1480,3183
727,3535
1159,2612
791,2987
1461,3536
1555,2619
1556,2601
1557,2820
1449,3258
404,2891
1400,3015
1430,2945
449,3020
1558,2613
1559,3409
762,2898
632,2641
76,3004
592,2639
836,2612
129,3455
1560,3327
1561,2573
1290,3429
1359,3459
104,3402
664,2809
1562,2681
172,2619
654,3277
1563,2842
1009,3166
1564,2683
1565,2830
1566,3146
915,3012
1469,2675
1567,3282
743,3098
1375,3124
1568,2571
1569,3355
632,3029
1300,2975
800,2675
1570,3136
