source,target
535,2339
741,2530
440,2100
718,2535
742,2117
36,2536
743,2537
35,2073
744,2385
22,2538
745,2384
236,2184
217,2196
746,2055
747,2478
748,2072
737,2132
749,2290
189,2436
537,2231
303,2270
119,2220
750,2463
285,2528
205,2298
751,2441
631,2431
278,2196
722,2105
602,2180
462,2359
3,2206
752,2039
232,2102
557,2186
92,2352
134,2539
148,2540
159,2061
273,2192
753,2373
677,2042
329,2436
754,2541
755,2542
98,2296
124,2108
315,2337
366,2138
247,2249
756,2158
268,2090
273,2504
757,2543
758,2544
66,2449
433,2436
759,2497
760,2059
670,2366
589,2467
37,2057
465,2545
761,2341
245,2429
234,2302
109,2546
657,2489
762,2288
224,2234
119,2385
27,2547
122,2373
121,2249
523,2436
763,2041
683,2137
764,2525
234,2459
157,2216
765,2548
766,2549
767,2144
768,2380
769,2240
24,2355
194,2458
273,2504
543,2550
770,2385
666,2551
136,2161
771,2527
225,2216
772,2552
334,2232
739,2106
586,2132
773,2270
732,2058
774,2478
592,2456
200,2431
413,2553
440,2145
202,2044
775,2554
776,2555
356,2503
631,2431
777,2117
778,2556
531,2305
462,2557
38,2196
98,2201
779,2086
579,2463
780,2214
282,2446
764,2325
781,2111
105,2558
306,2294
188,2240
593,2306
782,2559
783,2532
784,2560
483,2167
314,2161
1,2307
569,2561
535,2339
465,2138
71,2562
311,2107
577,2309
513,2266
785,2441
777,2374
670,2366
786,2528
414,2288
65,2563
451,2290
111,2230
248,2129
770,2385
462,2564
787,2565
788,2234
393,2566
789,2567
401,2229
679,2140
755,2568
790,2569
218,2231
229,2252
727,2124
726,2066
19,2570
791,2453
321,2070
36,2571
792,2278
527,2056
734,2112
793,2042
794,2492
795,2192
796,2188
560,2269
761,2092
797,2086
160,2187
511,2050
798,2119
799,2522
510,2219
371,2224
419,2265
800,2095
780,2572
801,2390
551,2573
248,2170
802,2205
803,2058
795,2192
602,2517
46,2135
550,2387
417,2228
88,2107
749,2574
804,2223
68,2575
805,2108
806,2192
225,2366
631,2431
380,2312
631,2576
592,2456
157,2387
733,2081
545,2362
255,2057
807,2136
157,2184
103,2085
808,2378
286,2298
194,2240
313,2190
809,2494
810,2577
537,2453
559,2357
811,2219
473,2384
607,2191
575,2578
431,2117
812,2159
813,2141
814,2579
815,2284
220,2223
816,2390
35,2119
186,2543
817,2283
84,2580
818,2067
9,2279
806,2570
133,2142
38,2581
819,2582
104,2365
238,2583
430,2102
316,2584
820,2585
589,2072
719,2498
380,2586
821,2587
822,2158
823,2588
82,2067
824,2120
825,2264
169,2589
826,2351
509,2437
159,2590
612,2304
60,2095
2,2138
778,2591
827,2295
23,2280
390,2349
828,2043
335,2091
466,2403
801,2249
704,2369
428,2375
602,2417
593,2592
829,2228
36,2367
830,2167
685,2512
584,2349
41,2593
711,2361
394,2214
128,2159
216,2151
831,2195
827,2043
832,2384
593,2306
464,2501
833,2144
33,2594
323,2453
735,2055
834,2163
255,2057
124,2595
835,2376
191,2383
835,2113
836,2530
228,2237
217,2301
837,2051
838,2069
228,2237
771,2184
780,2214
131,2162
839,2057
299,2596
593,2597
840,2468
274,2375
23,2194
812,2159
622,2194
65,2549
841,2161
842,2598
796,2368
475,2041
843,2591
98,2163
166,2068
844,2599
278,2334
248,2457
108,2151
299,2570
845,2108
846,2569
847,2600
369,2217
185,2080
314,2042
848,2399
849,2061
10,2327
826,2221
54,2601
320,2302
558,2295
536,2357
850,2602
851,2142
1,2351
852,2192
236,2184
693,2517
23,2061
546,2584
853,2250
854,2470
488,2206
855,2296
464,2292
856,2390
812,2159
94,2582
857,2161
858,2151
859,2321
860,2092
861,2042
10,2136
453,2057
862,2422
823,2227
863,2603
864,2604
269,2522
865,2094
866,2296
739,2106
649,2038
134,2163
383,2605
558,2441
655,2355
122,2406
256,2375
461,2227
698,2446
205,2298
778,2469
648,2392
803,2606
232,2065
867,2548
762,2288
678,2346
868,2355
869,2489
734,2112
870,2164
349,2347
858,2151
201,2214
871,2607
198,2216
128,2159
608,2608
540,2609
306,2294
676,2527
278,2073
872,2384
873,2406
209,2431
874,2453
667,2291
743,2537
823,2588
522,2503
289,2038
519,2250
875,2159
465,2138
792,2278
876,2188
877,2610
782,2611
715,2226
878,2612
804,2223
162,2228
734,2277
602,2103
6,2041
819,2151
316,2161
264,2168
855,2296
224,2432
510,2111
879,2455
367,2488
459,2398
880,2384
651,2546
112,2159
881,2191
235,2312
21,2433
882,2254
883,2300
389,2613
550,2521
143,2086
212,2145
519,2287
610,2614
547,2041
884,2355
690,2052
844,2599
401,2201
885,2054
886,2574
667,2496
645,2615
887,2598
433,2139
229,2238
228,2141
506,2089
888,2432
9,2133
889,2325
890,2616
295,2087
380,2280
504,2117
891,2617
285,2617
37,2447
830,2408
892,2188
602,2223
823,2192
893,2618
666,2426
397,2196
650,2228
894,2619
303,2130
143,2053
75,2620
445,2551
704,2369
192,2040
895,2297
340,2254
896,2621
677,2622
897,2256
898,2623
899,2384
137,2213
251,2054
900,2547
901,2445
739,2334
902,2622
501,2180
903,2087
213,2227
904,2539
119,2057
504,2270
441,2385
720,2225
905,2286
428,2375
906,2090
589,2624
75,2147
907,2214
908,2384
746,2055
193,2142
53,2087
239,2289
106,2085
909,2067
721,2252
908,2297
910,2162
464,2186
911,2625
912,2199
248,2129
399,2291
721,2252
913,2317
778,2494
782,2559
80,2113
828,2057
557,2518
536,2626
684,2627
914,2539
772,2261
238,2628
271,2527
195,2411
466,2629
915,2414
916,2173
328,2121
510,2083
158,2259
569,2191
698,2092
106,2136
22,2538
917,2614
783,2532
674,2292
210,2223
918,2209
234,2459
919,2433
905,2286
920,2630
207,2629
197,2221
920,2630
207,2323
921,2197
922,2631
777,2374
923,2601
11,2046
229,2238
472,2061
924,2539
925,2167
926,2355
904,2539
927,2306
928,2366
506,2089
413,2632
787,2565
589,2072
820,2633
353,2547
353,2601
554,2369
781,2111
870,2519
554,2442
929,2438
930,2229
931,2126
932,2502
733,2081
401,2228
552,2067
933,2380
934,2127
935,2086
293,2284
823,2588
525,2634
936,2442
937,2228
883,2323
316,2139
780,2214
311,2272
2,2138
938,2635
939,2574
256,2277
628,2228
229,2238
940,2323
209,2518
934,2127
469,2074
460,2354
941,2606
287,2281
179,2327
942,2249
226,2225
69,2415
136,2225
20,2412
658,2098
256,2277
279,2412
36,2636
943,2153
879,2135
603,2453
944,2637
945,2635
946,2150
947,2242
701,2638
162,2143
399,2291
646,2433
308,2639
209,2457
192,2040
948,2446
547,2095
579,2463
840,2107
646,2640
949,2413
950,2478
951,2086
484,2492
367,2056
302,2292
693,2184
242,2246
403,2139
444,2596
80,2113
952,2136
953,2349
101,2504
523,2436
954,2322
955,2170
436,2203
512,2040
487,2117
691,2446
956,2279
429,2641
321,2642
264,2168
957,2051
958,2643
460,2354
959,2320
42,2206
960,2339
961,2323
653,2231
962,2296
549,2117
533,2191
248,2249
342,2324
963,2055
406,2158
955,2170
557,2644
485,2234
501,2180
956,2279
268,2267
883,2300
862,2645
358,2190
666,2315
964,2110
965,2320
262,2646
411,2349
174,2270
69,2118
157,2184
966,2636
967,2056
526,2635
968,2213
587,2192
512,2302
485,2432
169,2192
779,2527
969,2530
457,2352
201,2544
23,2647
536,2648
970,2649
971,2215
972,2650
132,2352
76,2298
34,2615
973,2429
447,2388
251,2064
104,2568
974,2297
499,2119
975,2651
498,2196
434,2136
271,2067
86,2376
976,2142
977,2599
978,2306
374,2297
979,2117
504,2311
156,2309
980,2329
521,2123
27,2547
460,2652
747,2653
525,2634
275,2215
981,2616
956,2279
306,2294
235,2636
653,2654
982,2359
21,2555
162,2655
465,2138
440,2100
501,2180
573,2056
498,2149
602,2445
103,2085
589,2624
592,2456
983,2656
826,2221
950,2111
440,2216
779,2527
984,2612
289,2657
334,2377
383,2252
985,2517
753,2144
284,2278
709,2457
152,2427
986,2658
600,2250
229,2238
974,2297
975,2043
412,2179
987,2489
988,2127
989,2163
840,2650
98,2253
747,2478
305,2445
515,2167
101,2222
849,2061
12,2349
990,2256
284,2278
751,2659
419,2193
1,2351
566,2089
49,2286
988,2250
93,2518
991,2192
679,2136
768,2660
491,2166
992,2569
268,2148
26,2286
320,2270
564,2195
168,2661
386,2269
945,2635
757,2231
339,2217
1,2053
557,2659
104,2581
993,2035
697,2336
69,2291
994,2380
273,2197
994,2380
688,2190
995,2198
538,2291
567,2040
112,2159
97,2662
232,2065
580,2284
7,2436
525,2283
665,2595
996,2310
826,2570
168,2085
217,2655
997,2057
701,2386
685,2097
61,2333
472,2280
998,2193
776,2583
999,2663
61,2333
1000,2040
584,2465
716,2664
760,2357
1001,2335
679,2451
558,2295
960,2485
498,2407
935,2665
565,2666
1002,2595
1003,2563
601,2408
958,2168
278,2579
371,2224
604,2067
315,2349
642,2079
353,2435
605,2191
895,2225
489,2253
557,2442
519,2433
837,2115
1004,2667
333,2276
773,2270
78,2102
1005,2585
1006,2433
619,2477
1007,2045
238,2315
23,2158
24,2213
44,2077
1008,2143
868,2668
94,2582
242,2246
109,2139
10,2582
1009,2412
526,2635
871,2312
540,2556
753,2530
158,2259
1010,2042
1011,2319
947,2459
342,2234
4,2039
380,2246
524,2280
819,2151
761,2602
449,2273
893,2365
755,2617
774,2151
241,2369
796,2188
278,2307
234,2302
400,2306
897,2669
1012,2142
225,2380
714,2670
282,2145
1013,2671
221,2248
999,2663
184,2200
198,2669
310,2457
238,2381
62,2261
156,2309
166,2068
399,2360
1014,2585
329,2672
1015,2181
1016,2673
1017,2094
199,2213
1018,2595
342,2273
858,2151
1019,2385
1020,2324
736,2048
550,2339
1021,2126
669,2129
268,2076
378,2343
634,2492
331,2502
1022,2080
1023,2674
379,2675
248,2676
1024,2387
529,2091
76,2677
709,2678
639,2157
200,2679
315,2498
98,2522
1025,2199
586,2050
358,2190
770,2123
714,2419
837,2051
887,2378
360,2377
262,2261
472,2061
649,2251
132,2368
1026,2535
566,2217
785,2233
1027,2630
109,2139
584,2465
893,2251
417,2228
400,2680
189,2228
38,2194
236,2184
934,2443
623,2287
1028,2340
813,2064
774,2582
1029,2650
1030,2333
1031,2273
268,2076
451,2616
903,2087
755,2666
855,2296
273,2184
370,2139
1032,2061
272,2591
197,2341
513,2681
286,2061
562,2040
4,2205
318,2094
944,2682
1033,2569
642,2241
1034,2662
1035,2683
251,2297
577,2654
268,2076
673,2236
808,2598
526,2636
121,2254
1036,2395
221,2476
584,2057
471,2191
320,2309
1037,2442
751,2659
1038,2251
44,2190
768,2380
1039,2270
268,2148
548,2485
813,2297
846,2298
360,2047
1040,2360
1041,2240
879,2340
755,2299
577,2654
21,2105
156,2324
852,2436
491,2456
1042,2052
221,2232
552,2067
1043,2044
550,2385
1044,2684
591,2581
1045,2167
1046,2335
959,2320
971,2495
559,2119
390,2353
418,2042
293,2284
1047,2197
20,2685
289,2289
404,2191
855,2360
1048,2177
851,2142
778,2686
1049,2473
71,2228
934,2443
990,2349
387,2282
1050,2498
1051,2047
273,2184
1052,2191
314,2253
271,2527
771,2342
104,2581
765,2548
1053,2195
365,2110
143,2256
157,2311
1054,2127
1048,2666
519,2250
985,2517
670,2369
1055,2687
602,2271
1056,2564
639,2157
526,2635
981,2230
930,2229
1057,2676
197,2322
351,2688
765,2548
767,2144
853,2335
917,2539
97,2127
269,2522
1058,2445
350,2121
519,2390
1059,2298
1,2237
1060,2384
1061,2296
1062,2514
13,2230
21,2043
718,2391
683,2113
441,2385
858,2151
898,2623
790,2298
527,2645
119,2123
271,2527
853,2250
263,2436
21,2412
373,2377
1063,2415
397,2666
787,2530
514,2142
542,2169
278,2689
971,2065
714,2109
1064,2192
1065,2120
278,2164
427,2298
657,2426
4,2364
789,2690
522,2691
843,2347
88,2119
1066,2385
1067,2110
1068,2100
306,2179
367,2043
537,2153
411,2232
468,2295
584,2465
306,2294
145,2114
1069,2272
235,2061
25,2234
324,2308
995,2198
7,2042
685,2512
778,2469
1070,2144
287,2692
926,2614
697,2056
333,2276
1053,2195
642,2302
517,2495
866,2296
597,2384
1048,2196
115,2146
731,2217
356,2127
1071,2153
801,2056
197,2217
622,2515
460,2610
1011,2319
242,2314
908,2206
913,2441
314,2599
133,2396
524,2061
129,2357
1072,2693
1073,2231
556,2587
832,2384
585,2364
770,2123
229,2311
145,2550
336,2057
1074,2051
463,2694
344,2325
323,2376
1075,2468
1076,2191
945,2635
211,2340
865,2449
883,2243
1060,2695
1077,2390
1078,2247
547,2157
208,2521
1079,2696
696,2650
303,2612
437,2139
643,2260
111,2230
636,2296
238,2315
722,2105
564,2195
336,2169
267,2052
793,2306
1080,2697
1081,2122
319,2233
973,2281
570,2459
1082,2698
299,2036
12,2191
278,2364
278,2689
234,2302
768,2257
329,2436
1083,2431
1084,2495
1085,2064
872,2384
757,2231
268,2267
136,2366
720,2304
973,2318
802,2205
743,2561
1086,2107
291,2321
1087,2516
625,2167
205,2219
269,2622
143,2256
604,2259
798,2119
358,2190
489,2493
353,2391
1088,2422
316,2339
772,2552
278,2580
527,2169
462,2557
313,2190
472,2061
84,2699
1089,2144
1090,2135
602,2105
560,2051
323,2453
527,2169
681,2700
577,2324
273,2197
484,2492
390,2701
883,2702
168,2451
1091,2328
626,2107
344,2325
192,2040
1092,2417
748,2072
170,2193
1093,2703
1045,2624
335,2357
1094,2351
1061,2704
80,2231
278,2310
1095,2705
801,2555
1096,2706
326,2284
189,2304
1097,2038
628,2184
61,2052
1098,2356
53,2087
895,2541
305,2707
350,2498
136,2708
1048,2196
1042,2052
1099,2131
602,2105
308,2296
268,2076
338,2502
671,2340
11,2222
1100,2709
549,2117
1101,2208
1102,2296
191,2208
747,2653
639,2157
542,2057
1103,2311
82,2067
429,2301
488,2115
229,2238
484,2089
1104,2256
351,2089
1105,2198
923,2624
204,2206
383,2257
529,2098
51,2139
1076,2137
1106,2085
254,2531
1107,2108
674,2292
911,2209
1108,2247
687,2574
950,2582
350,2710
1109,2298
1110,2711
654,2142
1111,2570
224,2476
549,2117
375,2121
1112,2113
19,2521
136,2225
652,2357
665,2595
1113,2040
1114,2241
732,2546
268,2267
768,2380
1115,2519
533,2121
287,2454
1116,2496
860,2237
319,2555
244,2247
280,2274
229,2238
1117,2586
217,2348
286,2320
104,2416
628,2228
574,2459
273,2227
432,2712
943,2153
602,2451
883,2713
732,2546
896,2666
195,2254
1091,2559
770,2123
798,2468
381,2061
921,2197
1118,2298
1094,2452
485,2663
1119,2477
950,2582
1120,2221
790,2298
465,2582
285,2596
335,2278
1044,2178
278,2377
1049,2473
1049,2473
550,2273
143,2086
1068,2092
282,2145
1010,2252
533,2377
698,2446
229,2238
1121,2606
955,2170
855,2195
743,2300
168,2085
1122,2585
18,2256
805,2108
557,2222
248,2251
464,2595
336,2169
1059,2219
175,2035
732,2714
608,2263
667,2291
291,2507
510,2083
1123,2166
268,2267
136,2225
854,2144
175,2149
48,2458
373,2377
86,2371
98,2595
320,2302
158,2185
1124,2475
489,2399
280,2274
29,2063
1125,2144
386,2269
803,2580
434,2136
273,2351
607,2191
349,2076
368,2083
1126,2449
166,2319
1127,2422
778,2686
778,2469
107,2324
1113,2190
1128,2045
279,2122
281,2495
145,2049
97,2715
540,2068
23,2647
973,2110
314,2042
1085,2064
1103,2311
398,2105
749,2574
896,2196
209,2277
745,2574
593,2182
728,2422
1129,2040
359,2366
36,2314
668,2052
1130,2103
456,2350
231,2104
793,2306
985,2517
1131,2312
350,2498
256,2716
416,2368
212,2174
1132,2237
62,2261
98,2163
798,2569
1126,2371
19,2054
860,2092
809,2717
62,2205
872,2384
404,2638
490,2344
234,2302
1133,2049
7,2597
653,2231
609,2380
837,2042
316,2064
511,2357
236,2238
871,2325
840,2250
602,2445
404,2281
525,2295
29,2063
608,2038
1134,2042
304,2047
1135,2228
124,2685
