source,target
53,365
73,369
69,389
141,425
46,410
8,320
7,361
140,344
142,432
70,365
114,400
143,377
107,369
144,443
145,349
146,389
8,360
4,360
69,396
114,374
54,444
75,384
79,397
41,396
56,445
98,354
147,344
0,358
141,409
90,400
83,373
13,327
148,329
141,425
141,333
149,434
150,333
98,436
57,369
16,446
83,385
150,436
20,447
88,346
151,448
56,415
78,431
152,436
90,317
62,361
153,424
86,362
62,334
150,449
45,355
24,339
44,351
37,350
118,417
45,351
63,322
79,450
73,451
154,348
67,344
54,444
12,327
13,327
57,333
62,334
150,449
24,339
117,349
127,347
155,356
66,419
21,447
24,429
57,369
58,324
83,324
16,355
109,415
118,336
100,400
29,431
152,434
134,452
37,365
156,409
0,378
36,349
20,347
14,328
73,451
114,453
127,347
61,341
24,339
65,315
83,324
107,333
55,374
152,351
14,328
157,342
45,355
92,350
158,396
107,427
58,454
95,411
83,344
130,327
1,314
129,387
123,354
118,336
124,390
151,371
68,411
66,419
7,341
123,455
88,392
34,341
79,397
75,401
123,326
159,456
124,336
33,358
152,436
160,327
126,396
21,339
144,457
123,354
118,336
4,425
10,333
53,365
161,458
155,453
153,392
1,429
129,387
68,358
162,424
63,354
51,431
109,369
53,365
50,363
0,358
163,423
17,331
83,459
83,333
6,412
1,314
53,412
3,327
46,334
45,351
0,411
141,409
3,327
59,377
164,356
58,324
59,338
136,365
165,399
54,444
87,317
129,344
48,396
91,395
166,396
24,339
38,351
58,324
37,339
58,460
21,417
162,384
82,330
68,414
54,444
10,333
167,344
3,370
33,374
76,331
76,461
13,327
156,425
126,397
12,326
161,365
168,362
89,425
22,393
169,427
95,441
69,378
58,462
24,365
165,400
29,431
140,327
7,333
54,444
16,330
24,339
20,421
121,350
18,347
129,427
76,337
141,409
34,341
170,463
90,371
39,336
73,369
76,464
171,404
30,405
152,444
132,327
22,361
76,331
20,447
83,373
39,375
72,362
21,336
3,461
89,415
8,323
153,375
152,351
105,351
58,324
133,348
152,436
16,344
13,426
98,434
73,383
8,323
48,372
172,415
129,387
24,339
173,365
102,409
97,371
174,436
89,465
15,466
54,366
129,387
20,447
175,396
84,375
59,338
123,467
176,316
83,330
153,424
90,371
36,427
42,314
24,339
33,421
105,322
45,355
3,327
124,404
22,436
132,437
37,332
118,423
103,320
141,342
177,429
66,419
36,333
178,358
20,335
118,423
83,333
56,468
90,344
124,390
179,345
24,339
112,317
101,381
180,469
181,357
182,351
28,387
13,327
95,411
101,381
8,466
28,427
179,354
102,409
100,317
129,387
59,429
69,470
30,344
183,444
31,345
184,409
92,399
185,387
63,354
74,354
72,365
88,462
100,430
152,446
117,397
186,336
53,365
50,427
167,344
16,330
45,355
4,320
128,465
29,403
44,402
65,315
18,347
90,349
117,397
79,393
150,333
23,384
7,341
88,325
39,375
187,400
133,348
147,437
53,365
11,324
61,333
75,375
50,374
68,411
36,349
133,366
188,447
61,325
90,371
189,471
190,409
46,388
133,366
58,315
65,392
70,429
34,341
14,354
132,327
61,319
190,333
95,411
37,350
129,427
162,424
89,425
98,354
114,374
23,384
28,387
3,410
80,336
53,365
182,351
140,344
46,410
3,327
141,363
44,351
191,350
50,363
80,422
62,472
115,358
192,403
147,344
30,344
50,363
172,415
77,363
53,412
45,355
172,368
12,328
67,344
126,389
62,361
193,473
11,330
124,336
167,344
50,374
28,387
70,429
185,427
73,410
115,427
64,315
111,336
29,362
129,344
83,426
38,469
106,427
187,400
13,437
46,388
25,340
53,365
114,400
194,442
179,354
21,422
67,344
21,380
170,474
72,365
107,333
50,363
88,392
3,370
14,354
62,472
140,327
195,347
103,316
159,341
10,344
144,457
196,419
2,405
102,333
35,475
181,476
134,396
55,374
101,459
136,365
90,442
129,344
24,339
16,351
119,424
75,424
18,347
7,411
3,426
114,400
90,442
4,425
50,363
133,348
48,448
7,333
0,389
133,438
73,383
125,387
88,346
102,409
98,345
23,339
151,371
105,351
178,411
87,391
97,328
197,328
3,313
83,426
133,348
6,431
72,365
198,405
117,414
124,390
182,351
22,378
24,339
179,433
79,397
181,357
151,328
23,401
162,424
145,349
115,387
63,345
0,389
67,344
10,333
51,391
24,429
50,363
83,324
53,365
5,400
175,470
179,345
22,393
29,343
33,374
189,471
83,324
26,325
33,477
191,478
73,369
54,366
162,422
73,383
54,446
80,336
57,349
23,401
89,334
50,363
11,405
21,422
199,389
193,479
16,330
37,365
179,345
22,337
137,344
152,446
200,334
45,355
10,385
57,349
2,405
0,388
201,392
88,346
130,327
98,434
129,387
126,334
89,388
29,365
24,429
57,333
38,351
62,337
202,388
112,399
199,389
203,325
14,328
53,412
21,417
50,374
193,369
100,317
59,338
63,354
161,403
105,434
0,389
21,422
174,436
29,365
97,371
152,446
28,427
177,429
4,466
97,372
123,354
50,363
57,369
160,327
115,344
84,375
109,369
7,325
3,426
105,345
3,339
2,405
57,369
40,336
94,396
46,425
150,345
23,339
90,349
43,384
41,396
46,466
10,333
63,345
152,348
182,351
3,426
76,397
202,393
133,480
7,461
60,317
179,433
204,344
2,408
182,351
205,374
206,399
4,378
207,381
105,385
0,333
188,481
137,344
54,366
29,365
65,315
119,424
126,329
105,322
162,375
98,434
84,390
145,349
18,347
58,315
54,444
56,368
33,358
3,365
152,348
199,389
144,457
90,317
94,397
10,344
181,357
8,323
208,463
16,434
125,387
156,425
33,374
120,373
8,329
44,351
12,328
44,345
89,357
76,445
206,399
191,350
87,391
105,345
0,410
79,397
75,424
65,324
187,400
89,388
4,329
18,347
125,387
72,365
105,345
76,378
117,396
51,317
8,466
80,336
50,387
84,422
98,445
87,317
141,363
7,415
80,336
16,351
36,427
18,347
23,384
7,325
131,393
84,375
209,384
133,480
88,392
155,453
89,425
22,393
44,482
45,385
88,325
33,428
69,316
202,393
205,453
21,417
3,426
65,336
210,375
211,330
50,374
140,344
93,348
50,356
49,362
36,427
33,477
189,409
11,330
172,368
83,385
124,336
16,373
199,389
150,436
12,328
59,338
90,427
167,344
133,480
90,371
124,404
83,459
153,424
168,362
115,387
80,422
43,353
33,387
129,427
83,373
155,453
7,325
53,412
9,371
171,404
199,389
7,341
212,381
54,337
48,372
107,342
2,405
165,399
140,344
155,453
167,344
160,345
45,385
97,328
24,339
41,369
182,351
145,349
14,328
102,357
167,439
12,483
130,435
138,434
121,350
89,409
8,360
50,363
136,365
167,439
124,336
60,317
64,315
69,378
0,447
131,393
199,389
34,341
181,357
21,332
117,396
74,368
21,447
62,346
114,400
56,396
60,327
136,365
1,403
50,363
46,410
62,346
11,405
10,344
84,390
112,365
62,393
84,390
25,484
20,347
117,397
152,351
44,345
93,348
81,313
91,323
84,390
162,384
46,410
213,374
133,348
45,351
62,334
14,327
102,333
109,409
30,344
112,399
7,333
98,433
76,337
199,378
214,429
199,378
50,428
12,485
215,486
199,378
152,436
128,465
167,344
152,351
56,397
93,348
78,314
167,369
72,365
46,410
112,453
58,324
133,366
66,460
65,487
117,349
73,410
152,436
114,399
20,447
53,412
45,446
81,349
214,429
79,393
95,341
207,381
59,338
28,427
98,434
83,373
22,488
216,346
74,354
217,417
60,327
45,446
16,330
72,362
199,389
126,388
129,344
53,365
119,424
73,451
33,374
33,374
188,332
42,314
16,446
28,342
199,397
50,342
76,445
14,326
4,320
90,349
101,459
21,336
50,363
123,354
19,333
21,336
48,396
56,415
33,374
165,399
95,341
53,365
191,453
151,328
54,361
152,351
16,472
58,324
191,350
136,365
17,331
105,345
55,335
90,400
50,387
90,349
18,347
151,371
154,348
103,489
199,397
162,384
69,389
28,427
62,361
90,490
83,426
62,361
177,429
45,491
180,469
16,385
169,427
112,399
218,492
73,383
90,371
42,314
141,453
151,320
44,402
190,333
95,411
54,444
75,424
44,345
153,424
219,399
79,397
129,344
100,432
167,344
129,344
218,492
155,453
123,467
0,425
29,364
90,349
8,320
44,345
220,481
165,399
86,404
221,460
152,351
106,411
89,425
0,358
141,342
39,375
115,344
60,328
83,324
136,493
114,400
83,324
152,436
48,360
176,389
109,409
153,392
80,336
89,334
84,390
140,327
91,323
134,396
68,427
61,344
11,330
143,338
23,401
70,401
23,390
58,459
124,390
21,336
24,339
167,344
109,369
165,399
172,415
117,396
153,424
16,446
36,349
54,366
23,339
114,342
58,324
61,407
44,345
51,391
102,333
118,423
115,427
38,434
179,345
40,423
98,345
90,371
72,432
123,326
46,410
4,425
11,330
69,389
93,348
83,373
62,361
121,494
21,336
222,469
2,405
202,470
16,330
141,425
155,356
184,409
133,348
3,426
71,495
66,419
97,448
16,373
50,363
18,350
42,314
114,399
97,371
73,451
57,349
130,435
12,485
107,333
155,356
62,334
84,390
66,460
114,399
3,319
103,320
83,333
223,439
83,385
89,415
83,373
202,388
141,363
36,369
147,496
92,365
193,369
59,370
76,361
22,360
105,344
29,431
97,448
85,354
83,385
22,389
224,396
84,375
44,351
123,326
94,329
206,399
36,427
58,324
4,320
98,354
22,360
59,370
83,333
16,351
90,442
180,434
38,351
115,427
45,434
60,327
97,448
64,487
171,404
38,351
7,325
76,497
46,410
135,444
88,346
206,399
152,351
112,399
179,345
44,345
58,459
90,369
56,415
79,397
28,387
146,393
124,423
29,498
33,428
193,479
80,336
92,453
225,436
193,369
181,476
148,329
63,345
72,341
151,320
44,482
76,393
103,499
33,347
214,429
129,427
165,400
119,424
123,354
83,500
61,325
63,345
18,367
3,341
22,360
45,351
132,501
41,473
30,344
84,390
95,447
17,331
155,453
89,409
123,455
129,344
168,404
226,384
14,321
37,350
150,502
20,447
33,347
66,460
227,384
50,387
84,390
62,368
167,439
51,391
16,351
58,324
5,317
76,378
48,360
76,410
155,356
165,400
58,324
124,422
180,502
36,333
57,369
56,368
54,366
98,436
65,324
83,385
4,320
126,329
31,345
81,349
62,503
161,365
228,348
114,400
176,502
88,392
56,368
134,397
41,396
39,375
16,381
38,351
33,358
67,344
155,363
16,373
65,315
35,348
98,436
129,427
62,346
111,336
33,477
119,424
83,324
121,504
24,429
148,505
45,446
79,397
167,344
90,371
12,485
129,387
46,334
155,356
181,357
89,388
30,344
59,458
129,387
131,415
78,314
60,317
155,356
0,378
97,448
95,411
34,341
229,384
31,345
85,354
48,372
70,429
46,357
230,327
98,354
231,351
79,393
145,349
23,332
50,374
103,320
0,447
112,399
58,454
60,327
76,331
20,347
42,431
68,358
160,485
102,357
90,349
36,369
46,425
90,442
90,349
122,351
167,344
46,506
145,507
89,388
51,391
61,325
214,429
44,482
4,425
1,314
20,347
136,365
79,393
5,400
73,451
29,431
70,401
52,362
87,391
56,368
172,368
24,508
74,354
3,509
63,354
136,365
33,358
102,357
27,341
3,408
61,366
7,341
0,349
56,445
30,344
123,328
56,368
26,325
8,329
66,344
134,396
37,350
73,451
70,365
100,317
199,397
45,355
83,330
46,466
199,389
38,469
186,336
22,415
68,427
33,387
172,510
131,393
114,400
212,381
0,334
23,401
26,325
74,482
50,374
15,320
165,399
46,409
0,358
149,423
12,345
16,351
45,446
151,371
36,333
214,429
232,349
96,399
29,403
89,415
18,332
10,344
83,373
100,400
186,336
44,354
98,354
57,369
8,329
92,453
90,349
92,350
90,442
132,501
71,392
51,431
107,333
33,358
149,434
44,345
74,482
23,339
42,314
89,357
50,374
39,375
23,390
185,387
58,454
136,365
29,365
65,324
29,431
123,467
44,345
54,366
63,345
46,410
199,397
8,329
167,344
50,363
179,345
3,333
69,389
99,380
90,371
98,354
58,324
66,417
133,348
89,415
36,333
21,336
22,360
162,375
10,344
233,348
10,344
12,328
81,313
132,501
18,347
66,460
234,351
14,345
56,436
147,333
17,331
163,460
87,317
23,424
29,498
50,428
56,368
152,446
76,436
62,361
89,388
13,327
23,390
56,396
53,365
160,485
64,315
17,331
69,389
179,354
137,344
12,314
133,348
114,374
66,344
68,349
167,439
11,330
101,459
8,511
100,512
148,371
119,424
145,349
93,348
37,350
21,336
167,344
7,319
11,330
89,333
46,334
167,344
116,365
122,513
51,431
101,381
84,375
13,327
33,421
42,429
235,384
72,362
152,333
74,354
181,357
0,358
102,409
61,325
236,444
192,314
83,459
61,319
29,431
66,496
45,514
165,400
40,336
117,396
111,336
39,324
60,317
132,333
41,339
0,347
29,498
68,411
53,365
22,436
149,434
24,429
231,351
199,397
98,354
67,423
150,436
117,397
83,385
151,371
12,328
237,475
92,350
1,429
111,336
34,341
102,333
169,358
13,327
107,333
50,374
107,342
177,429
152,469
68,319
68,319
69,396
94,396
33,428
39,375
131,393
66,344
114,399
97,448
89,334
97,448
46,409
72,362
89,357
8,342
58,315
125,387
63,385
45,351
190,333
108,338
125,387
35,475
33,347
152,333
21,417
141,363
3,427
87,317
80,375
23,390
44,402
16,351
44,354
46,357
181,357
165,399
7,341
151,371
64,487
46,410
89,465
65,324
42,314
12,328
168,362
86,404
51,391
155,515
95,325
68,427
127,347
101,405
8,360
84,375
58,330
65,315
18,332
64,315
238,333
208,408
89,415
91,516
156,425
124,390
40,423
120,330
60,317
15,320
23,384
59,429
11,330
57,369
90,427
52,362
54,344
140,485
92,365
84,375
71,381
208,408
20,341
61,444
21,332
239,344
84,390
160,408
20,333
64,315
111,336
60,371
14,345
73,451
6,364
58,324
56,368
90,442
24,517
23,384
105,351
34,341
59,370
46,410
59,370
151,328
193,369
94,396
29,431
40,423
46,410
50,387
179,345
117,397
45,385
73,410
72,314
29,431
121,350
123,354
181,357
240,424
173,384
63,354
95,411
7,319
34,341
69,396
23,424
57,369
65,324
133,366
105,345
66,423
101,405
241,365
24,339
105,385
151,371
16,385
72,362
130,435
65,487
59,341
71,381
168,362
33,374
115,358
91,323
89,415
20,347
45,355
0,358
66,460
3,463
114,453
62,346
37,429
8,329
100,317
62,361
160,408
102,409
95,441
55,335
76,518
3,327
65,315
24,339
22,488
89,415
90,427
30,344
141,425
21,375
242,362
152,446
125,387
121,519
33,347
8,329
64,315
243,401
33,347
73,410
141,342
23,338
33,421
56,510
66,423
152,348
122,351
21,336
175,520
62,503
243,401
182,351
6,364
129,344
89,425
47,436
4,466
38,446
152,444
103,499
78,314
37,350
123,354
182,351
72,362
129,427
46,410
56,368
165,399
38,482
176,316
95,411
11,330
3,427
141,363
62,361
7,325
244,384
7,319
243,401
63,354
54,366
13,327
54,366
118,423
52,377
8,395
245,412
54,366
154,348
170,485
73,383
12,328
3,327
70,365
181,476
155,453
84,375
136,417
180,469
99,380
88,348
39,375
140,437
90,320
51,391
152,351
98,354
50,374
108,404
182,446
102,409
110,423
165,400
152,351
17,313
21,417
246,380
33,358
13,327
182,351
63,354
90,371
144,457
247,521
45,351
41,439
165,399
72,314
44,351
179,354
179,345
123,354
88,392
162,375
123,354
248,339
73,415
155,363
103,320
2,405
38,446
0,411
41,349
189,409
240,424
42,314
87,391
202,316
177,429
95,411
202,388
2,405
232,349
98,434
2,315
20,447
20,358
7,366
45,355
111,336
165,400
4,316
62,333
125,387
151,320
30,405
115,358
10,344
97,320
4,360
68,319
45,351
17,331
10,322
50,477
34,362
90,442
126,396
8,323
97,371
4,425
57,369
76,378
6,412
88,522
129,427
249,344
167,439
141,333
3,341
217,333
90,344
114,400
24,339
154,366
201,392
179,354
168,362
21,417
123,354
181,357
90,442
28,427
70,365
6,431
89,425
51,391
6,431
250,393
16,472
14,328
69,389
29,498
89,333
4,466
63,322
121,350
250,393
70,429
23,338
39,375
105,385
51,391
4,360
51,391
38,469
4,360
114,323
14,328
98,354
50,427
73,369
193,383
155,356
80,336
251,374
151,400
152,361
179,345
89,425
19,333
12,485
40,336
54,366
156,409
114,400
22,360
28,427
92,356
61,366
183,444
79,393
30,344
143,338
7,319
58,459
84,390
252,347
50,363
155,363
29,498
89,393
50,374
56,415
29,498
11,330
114,400
53,365
129,387
50,427
153,424
44,482
117,368
94,396
114,342
253,340
172,368
97,371
7,319
167,344
92,365
154,348
10,322
28,387
199,389
28,387
18,447
39,375
212,381
46,409
10,345
155,367
254,523
100,323
101,434
24,429
29,365
50,428
18,447
46,357
30,344
15,371
71,381
255,431
160,485
100,400
193,383
98,433
48,396
114,400
121,350
115,427
153,424
76,368
6,364
61,333
36,349
162,375
150,434
199,397
76,389
41,396
117,396
161,362
150,434
39,375
141,342
46,334
16,385
78,314
129,333
46,409
57,369
156,425
46,409
102,357
136,417
167,507
51,364
28,387
73,451
100,323
256,366
18,447
165,400
137,349
83,459
60,371
241,524
8,511
161,341
21,375
1,429
28,333
63,354
127,347
88,346
30,344
79,397
21,375
3,327
57,369
83,385
112,363
105,525
86,404
45,355
193,369
7,389
114,342
59,338
76,415
131,393
11,330
171,404
114,374
4,526
54,366
105,322
44,351
55,374
97,371
85,402
56,415
200,334
146,389
144,457
45,446
257,475
258,384
51,317
94,397
155,453
142,371
141,342
113,403
4,526
117,396
101,381
86,362
95,447
40,344
56,368
153,424
168,362
8,329
20,347
141,342
160,485
4,320
240,424
88,348
21,417
57,369
152,446
78,314
79,388
30,344
73,527
207,381
33,387
240,424
158,397
181,357
170,365
4,320
14,328
45,351
88,392
56,368
114,400
83,344
18,347
24,314
115,344
24,339
202,334
45,351
46,410
12,328
193,479
89,409
170,365
4,320
259,336
98,469
179,354
129,427
143,362
13,327
50,374
78,314
2,315
122,351
81,349
6,429
91,323
83,324
190,333
141,363
13,327
153,424
33,374
59,338
140,344
95,411
24,429
29,365
259,336
45,385
0,358
51,391
39,375
260,356
178,358
144,457
63,345
158,396
1,314
170,408
94,396
78,314
103,320
3,327
160,485
76,415
69,396
0,347
101,381
125,387
7,329
129,344
4,320
191,453
90,427
88,392
147,333
51,364
76,389
66,344
160,485
141,333
51,391
11,330
12,327
105,344
40,336
36,369
76,368
181,476
13,327
59,370
165,399
94,397
45,351
3,365
68,414
261,528
76,518
117,445
4,316
46,410
50,387
61,325
124,390
53,365
16,472
75,401
120,373
112,365
262,317
130,354
205,453
105,529
33,347
83,426
112,365
179,354
118,423
58,324
62,361
22,388
83,405
60,317
50,363
59,339
76,393
75,424
76,368
3,365
124,375
170,408
152,446
133,348
141,333
3,411
181,409
8,360
60,317
33,347
167,344
12,328
141,363
37,350
4,360
167,333
100,317
20,447
21,336
13,327
87,391
16,355
162,375
83,333
18,374
69,378
4,316
190,409
190,333
36,427
178,358
233,348
117,328
91,323
7,319
74,354
83,530
50,387
90,349
109,415
76,497
143,377
199,389
11,324
44,482
14,345
88,392
133,366
80,336
199,389
33,421
41,396
91,323
130,437
76,378
51,391
176,434
29,365
20,447
161,365
53,412
263,400
90,329
16,351
4,320
98,434
83,459
92,399
73,383
50,363
170,408
72,432
24,339
192,403
117,397
76,397
88,392
145,349
90,427
87,391
33,531
102,425
50,363
16,459
11,330
64,315
14,328
62,334
28,387
7,325
167,344
7,325
226,384
143,377
90,369
98,469
2,405
231,351
16,446
90,442
30,405
12,328
46,357
264,349
16,351
94,397
115,387
249,344
88,325
265,344
136,365
207,381
115,344
29,365
16,446
178,358
28,387
109,369
102,357
165,399
117,397
66,333
152,446
54,444
15,320
56,368
152,351
115,344
155,356
57,369
74,354
160,327
33,358
61,325
220,481
124,423
50,374
86,377
165,399
16,434
222,469
90,442
120,330
265,385
155,363
153,424
135,532
95,411
101,459
141,425
123,354
97,320
46,334
2,333
28,387
93,348
102,409
20,447
83,426
24,341
73,527
105,373
162,422
65,315
33,421
83,330
95,441
50,374
3,365
64,315
10,345
39,336
56,415
125,363
21,422
37,350
33,358
182,446
16,355
63,437
181,357
151,320
78,314
152,434
38,434
114,342
10,322
155,363
181,476
70,401
102,409
63,354
131,393
3,319
76,331
4,360
92,399
51,431
4,320
18,350
93,348
36,427
124,336
90,349
45,385
189,533
88,325
61,319
20,333
162,384
128,415
167,333
100,317
90,333
62,346
141,409
39,375
8,320
115,344
24,339
179,345
190,333
8,329
117,349
45,351
102,409
146,389
157,342
73,334
263,400
187,400
36,369
115,427
136,417
89,465
8,493
3,461
83,426
103,320
98,396
143,362
188,332
131,393
44,345
137,344
14,326
36,427
45,351
3,458
266,364
58,472
7,393
33,421
181,409
132,327
1,314
4,320
4,316
30,344
35,348
161,341
124,336
20,347
14,345
99,380
172,368
163,314
140,327
83,426
167,344
151,371
141,425
30,344
152,351
73,369
44,482
179,345
58,324
263,400
14,354
37,350
184,409
152,333
162,424
219,399
50,363
214,429
105,322
176,316
251,374
45,514
155,453
154,438
105,385
89,415
21,336
136,417
141,409
265,385
80,336
10,333
21,422
14,371
90,349
20,347
150,436
59,458
62,393
73,383
152,351
12,328
51,391
30,344
3,408
13,327
72,341
46,357
35,475
42,431
3,362
218,521
3,414
23,384
6,431
114,323
199,378
161,341
36,369
24,365
10,322
60,327
20,341
62,373
198,405
176,389
62,488
98,345
23,332
51,391
202,334
84,375
57,349
83,426
137,427
13,333
190,409
24,429
65,324
63,354
178,358
133,348
51,391
34,341
187,400
193,479
69,378
59,377
67,344
59,339
79,397
80,422
44,354
51,391
102,333
191,350
92,356
69,396
181,357
30,344
83,385
84,390
73,334
46,410
22,388
138,434
33,477
117,396
25,392
21,336
112,453
114,400
163,423
267,366
153,424
199,389
40,423
83,459
88,346
76,331
90,320
95,341
249,442
105,344
94,396
44,351
6,429
68,319
7,425
117,349
268,378
8,320
62,334
14,328
45,348
114,342
14,326
4,320
50,374
115,344
7,425
66,493
72,403
84,390
128,465
134,397
78,431
61,341
0,349
95,411
74,354
3,426
165,399
4,320
4,320
14,345
129,387
62,337
269,354
88,392
112,399
22,378
40,422
16,351
68,319
123,354
50,374
50,374
89,334
144,443
125,363
36,369
4,360
12,328
155,356
172,368
11,330
150,436
90,442
16,385
50,342
74,382
26,325
11,385
45,446
16,472
129,387
36,333
66,496
4,320
62,368
63,354
114,342
90,427
28,427
33,374
63,354
44,345
73,451
98,354
44,402
106,427
62,368
42,429
114,534
11,460
88,346
270,404
271,402
161,365
74,382
90,442
73,507
66,419
184,334
97,328
261,528
45,446
17,313
199,389
175,520
196,419
65,324
114,374
199,389
35,348
21,332
272,453
125,387
179,433
251,374
33,477
76,510
273,384
3,410
155,367
134,396
90,371
24,508
141,342
179,354
274,409
141,425
57,369
99,404
143,362
128,465
59,370
21,336
160,485
91,323
102,409
165,399
152,351
22,337
69,389
74,354
98,326
103,499
275,436
50,374
124,336
62,361
30,434
20,341
39,375
155,363
44,345
184,409
267,366
14,371
90,442
7,319
133,480
83,385
76,337
3,365
103,320
201,462
69,389
58,460
24,339
114,342
170,314
22,389
190,333
18,347
265,333
161,341
105,344
41,402
115,477
176,389
140,327
5,400
276,358
254,523
152,348
50,428
129,387
73,442
76,337
44,354
129,387
146,389
3,313
23,339
2,405
1,314
38,469
114,342
72,341
199,389
144,457
98,434
4,526
74,354
98,354
58,324
218,521
18,347
130,327
122,446
21,417
67,315
98,354
155,453
265,385
76,415
140,437
72,365
3,341
56,436
160,408
10,426
88,392
54,444
88,392
134,329
92,399
161,341
124,375
86,362
91,323
199,389
38,446
33,358
136,365
16,434
66,423
4,360
115,358
170,521
117,396
156,409
161,365
168,362
115,477
159,456
11,330
60,317
199,389
54,446
66,493
181,357
262,317
36,369
129,387
84,390
45,446
90,442
4,316
11,330
50,363
111,336
45,355
66,423
38,446
22,425
21,332
4,526
73,337
33,347
66,460
46,357
182,351
54,366
21,523
134,396
25,392
16,330
46,409
150,333
23,401
39,375
67,344
18,347
110,417
24,429
216,346
83,385
0,411
93,348
24,339
45,446
30,405
105,322
98,354
153,424
33,477
61,366
85,354
4,320
114,400
190,333
70,429
4,320
233,348
11,330
45,348
274,409
44,351
190,333
90,442
277,415
278,411
23,390
279,411
50,363
135,444
9,321
23,339
62,472
50,374
153,392
24,370
171,404
90,349
44,354
152,444
114,374
151,371
76,415
3,426
153,392
199,389
66,496
62,373
161,365
9,371
118,423
55,374
67,423
56,368
62,488
94,397
70,365
188,424
96,399
76,368
87,391
185,333
29,403
20,535
138,434
89,476
155,356
11,330
45,434
51,391
182,351
167,333
141,342
16,351
199,397
124,536
3,426
4,425
0,388
90,442
66,344
38,482
280,339
98,469
50,374
23,390
50,374
4,320
128,415
98,354
129,387
119,424
4,316
135,444
272,453
189,409
281,339
154,348
107,333
66,496
141,342
124,536
109,415
149,423
152,446
182,351
8,360
56,415
175,396
55,374
1,431
7,325
22,378
162,375
151,371
39,336
167,333
20,347
45,348
196,365
29,498
3,365
170,463
90,371
84,390
47,359
151,400
17,457
117,397
100,400
128,465
28,387
76,436
11,330
97,371
55,335
76,378
165,400
79,388
18,347
97,448
282,429
62,361
14,328
76,425
45,355
11,330
165,400
179,345
67,537
283,392
51,391
210,375
88,392
148,371
114,400
23,339
89,415
73,383
60,317
184,476
48,372
170,485
97,538
124,423
89,425
92,399
107,369
90,490
153,424
59,341
251,374
7,319
36,369
162,384
45,446
125,363
114,453
114,374
24,339
181,476
136,365
155,356
4,329
58,330
84,375
62,337
160,327
98,433
71,495
92,365
140,539
129,387
3,365
100,317
36,349
3,327
69,397
37,332
12,328
181,476
0,358
4,425
59,338
98,433
79,397
284,358
13,327
87,391
191,350
9,400
152,351
44,345
165,399
7,341
58,459
54,366
23,384
33,347
51,391
153,424
83,324
102,357
134,396
33,347
102,357
275,436
70,429
4,320
24,429
83,373
16,330
18,374
166,540
36,427
190,333
74,368
105,344
172,510
172,415
73,451
65,324
0,334
244,384
76,393
182,541
7,341
50,374
6,314
115,344
22,337
100,400
57,333
50,374
2,344
11,330
150,502
115,387
179,434
3,410
124,375
63,354
88,392
172,510
73,369
98,445
103,499
12,328
51,391
15,466
178,358
66,496
142,371
54,366
98,446
132,344
84,375
80,336
65,315
66,365
137,349
161,542
29,365
123,354
7,319
33,347
62,361
83,426
